LateBefore,CNVBefore,LateAfter,CNVAfter
3,0.00358624143215517,2,0.00586536324893435
3,0.00489899950722853,1,-0.0137358398642391
1,0.00690186365197102,3,0.013284870578597
1,0.00446015635194878,4,-0.0058671065295736
4,0.0162659948691726,4,-0.00467684461424748
4,-0.0108685394128164,1,-0.0250929202884436
4,-0.0125895049422979,1,0.0256136854489644
4,-4.30494546890259e-05,1,0.00311629408194373
1,-0.00318339139145489,3,0.0207784495626887
3,0.016306485204647,4,0.0092779464709262
2,-0.0063398665903757,3,0.00870744705510636
2,0.0148715203007062,4,-0.0175127225617568
4,0.0213736705482006,2,0.0221538773427407
3,-0.00236235652118921,1,0.0144596174359322
3,-0.007855353023236,2,0.00236576516181231
1,0.00646135412777464,3,-0.013140349338452
1,-0.0125493930342297,3,-0.0293754696613178
3,-0.0100531294786682,4,0.000866539356745003
2,0.00230288738384843,4,0.00497649454822143
4,0.00410526556273301,1,-0.00415034502536097
4,-0.000368511546791221,4,0.0062843628693372
3,0.00522459154793372,3,-0.00816386348257462
4,-0.00645122964245578,1,0.00281575221257905
4,0.00819704303648905,3,-0.0127084525302052
2,0.00591043227662643,1,-0.00987087578202287
4,0.0136166431863482,1,-0.000646772862334425
4,-0.0143672686535865,4,-0.0138373483593265
3,0.00635132980581451,1,0.00150098511949182
2,0.00661934004165232,3,-0.0115476743861412
4,0.013396632236739,1,0.00204978976398706
1,0.0103362367954105,4,0.00978366627047459
3,-0.00703795890634259,2,-0.00417066551744938
4,0.0025923540815711,2,0.00533922016620636
2,-0.0181018883983294,4,-0.00578284015258153
1,-0.00194693574060996,1,-0.0112678636796772
1,0.00872901376957695,1,0.00103639128307501
1,0.0012569953687489,4,-0.0116052491745601
3,0.00391024254107227,1,0.0037194259930402
2,-0.0177973452955484,4,0.00337192486040294
1,-0.00437976055157681,1,0.0222388847420613
1,-0.00949954800307751,3,0.00717779357607166
4,-0.0100818254674474,2,0.00892135097334782
1,0.00721452171759059,4,-0.00748498179018497
2,-0.00398377445526421,4,0.00387807562947273
2,0.00157971455094715,1,-0.00073616827527682
2,-0.0246246277044217,1,-0.000730429931233327
3,-0.00323987531010062,2,-0.0134101604732374
3,-0.00134058366529644,3,0.0026941749577721
3,0.0041087941887478,2,-0.00510198599658906
1,0.0040897469346722,3,0.00359221694331306
2,-0.0138736468895028,4,-0.00875655297810833
1,0.00933291111141443,2,0.0187238734215498
2,0.00263653253205121,2,0.0256623141467571
2,-0.0114633593087395,2,0.00148890307173133
3,0.00572946768564483,2,0.00188483328868945
4,-0.0110118958788613,1,0.00620216643437743
1,-0.00631229505718996,1,0.00888612680137157
2,0.000436745816841722,4,0.0103304817166645
2,-0.00888381665572524,1,-0.00804155568281809
1,0.000744005975623926,1,0.00300775485811755
2,-0.00105526430221895,4,-0.0098105538636446
1,0.000288553465604006,4,0.0121292565017939
4,0.00890573719516397,4,-0.00730238948017359
3,0.00384590087924153,3,-0.00940167608981331
3,0.00152565181876222,4,0.00828720900850991
4,0.000579792385300001,4,0.00404416024684906
2,0.00162238930352032,4,0.00381834343230973
4,0.0062990738855054,4,0.000162402555967371
1,0.00295336389293273,1,-0.0130467308529963
1,0.00847488436071823,4,-0.00548765249550343
4,0.0059951589088693,1,0.00633517929236405
1,0.0108077010760705,2,0.00456200586631894
3,-0.0066452594473958,4,-0.00330133425692717
2,0.00722030969336629,1,-0.0107419430278242
1,0.00660818590161701,1,0.0094900814195474
3,0.015044344899555,1,-0.00174962480862935
3,0.0124967386946082,2,-0.000905976165086031
1,-0.00532559817656875,1,0.00537031842395663
4,0.0148922114943465,3,0.00902804204573234
2,-0.00695010429869096,2,-0.00562461372464895
3,-0.000886003642032544,1,-0.00317758119975527
4,-0.00184142176294699,1,0.0073169112438336
1,-0.00446820165961981,4,0.0169815166542927
3,-0.0068323944384853,2,0.00671415108566483
3,0.0103836112345258,2,-0.0096022104844451
2,0.00152357568731532,2,-0.0106018544562782
3,0.0111078331246972,2,-0.00663847274457415
2,0.00455510977189988,1,-0.0038601765409112
1,0.00201409422637274,4,-0.00519040257980426
2,0.00236041510167221,1,0.00202983233854563
3,0.00390300403038661,1,0.00990689732134342
1,-0.0128382458351552,4,-0.000598052361359199
3,0.0025153864795963,1,0.0146232874443134
2,-0.0093992652449136,3,-0.000309113626523564
2,0.00254967249929905,3,0.0121685190436741
2,0.00565517419696941,4,-0.00815758047004541
2,-0.00416344838837783,1,0.0156447705812752
4,-0.00442078895866871,2,0.0121699140872806
2,-0.00786345110585292,2,0.00820824097415122
1,0.00626944998900096,2,-0.0112722159052889
4,-0.00245239942645033,2,0.0167653365060687
3,-0.00349610019475222,2,0.0146342813968658
4,0.00494097941555083,1,0.00320108556964745
2,-0.00103322641613583,4,-0.00743888722111781
1,0.0156393398841222,1,0.012010846597453
4,0.00396757790197929,4,-0.0037363563120986
4,-0.00246722033868233,4,-0.00116038120662173
3,-0.013991242274642,4,-0.00270411112190535
3,0.000768287281971425,2,-0.0030474475624942
1,0.0131287034600973,1,0.015489197957019
4,-0.00997853698208928,3,-0.0133966584689915
2,0.00999943151449164,3,0.00627360785923277
4,-0.0458920908470949,3,-0.0146713918074965
1,-0.00666209655658652,1,-0.00838011355760197
4,0.00829333819759389,2,0.000639995327219367
2,-0.000581131782382727,2,0.00747841759584844
2,0.00673943478614092,2,0.0115014398470521
3,-0.0199994868598878,3,0.00327754377697905
2,-0.00643073922644059,3,0.00397710591399421
2,-0.00556739854315917,2,-0.00271923157076041
2,-0.0155876285086075,4,0.00823464461912712
4,0.00473148034264644,1,-0.0250191309799751
3,0.00603151647374034,3,-0.00156684231478721
3,0.00713412572319309,2,0.00121733755804598
1,-0.000378904864192009,3,0.00476734495411317
1,0.00329702106925348,1,0.00790051302950208
4,0.0106062218546867,1,0.00560497698218872
3,-0.00521075904058913,4,0.00349612184800208
3,-0.00168692398195465,2,-0.00589336247988588
4,0.0153225185349584,1,0.0151417306624353
1,-0.00047498867691805,1,-0.0126626851658026
1,0.0119360309715072,2,0.0200407455364863
2,-0.000582682589689891,4,0.0069816189352423
3,-0.00996682591115435,2,-0.000664230746527513
1,0.000215537535647551,4,-0.0113247366001209
2,-0.000792010454460979,2,0.00799005944281816
1,-0.00303623965010047,3,-0.000149181461893022
2,0.0020306579147776,4,0.00575351590911547
2,0.00239371757682723,2,0.00416533749861022
1,0.00475478753408728,2,-0.0115667435651024
2,-0.000542774874096115,2,0.0143976097218304
2,-0.00913540708522002,2,-0.0191525196035703
3,0.000248128082603216,1,-0.000773176706085602
4,0.0291520114988089,1,-0.00443351179516564
3,0.0042633016128093,2,-0.00361087266355753
2,-0.00145177717786282,1,0.00201809072556595
3,-0.00279570284571188,1,-0.00974919802198807
1,-0.0144240849961837,3,0.012299116080006
2,-0.00374882683778803,1,-0.010536537040025
1,0.0120616257190704,1,-0.0062180544094493
1,-0.0132415241872271,3,-0.00114166818093508
1,0.0107044686252872,2,0.0282830279320478
3,-0.00572233724718293,2,0.00533133520123859
2,-7.36541114747524e-05,1,-0.0162031270253162
4,-0.00122203755502899,1,0.00300213027124604
3,-0.00176839823689079,2,-0.00248633263011773
3,-0.00368101634861281,3,-0.0137970428913832
3,0.000650773368154963,3,0.00646647376318773
2,0.0101985609023056,1,0.00820035332192977
4,-0.0117817952608069,3,-0.00421542506470966
4,0.000957605545409024,3,0.0247420504068335
1,0.00759257733200987,2,-0.00616681606819232
1,0.00158956724529465,2,0.0140019552782178
2,0.00853176694363356,4,0.00225583619127671
1,-0.00752809301775414,4,0.00758940059070786
4,0.00777824176475406,4,-0.0049643738505741
4,-0.0271905434007446,1,0.00134045580246796
2,0.0140952429113289,3,0.00789028794194261
1,0.0352764446288347,2,-0.0120025502207379
3,0.00337587688894322,4,0.00518666673451662
3,0.00188884827851628,1,0.0196202651908
3,-0.00224989567262431,2,0.00502157211303711
1,-0.00245613399116943,4,0.027612137918671
2,0.00246711994986981,2,-0.0129790040664375
4,-0.00773816306415635,1,0.00417387291478614
4,0.0170232566694419,4,0.0006594843386362
3,-0.001078647444956,1,0.0123348074654738
4,-0.00371303649929663,2,0.00233816138158242
2,0.0100404189433903,4,-0.0252451940129201
1,-0.0132603403180838,4,-0.00226632986838619
1,0.00745954985419909,2,0.00965448981150985
4,-0.00447289831936359,3,0.011827871746694
2,0.00800754440327485,1,-0.00349127423639099
1,-0.00812536105513573,2,-0.00689304899424314
4,-0.0174494283273816,3,0.0053549849447639
2,-0.0118221851686637,2,0.000813585085173448
4,-0.00421093815627197,3,-0.00181150203570724
1,0.027563717837135,4,-0.00269350745171929
2,-0.00341966933531997,1,0.0084150144054244
4,-0.017291611370941,4,0.0140122203156352
3,0.00606152229011059,4,0.00528101230641672
3,-0.00481289668823592,1,-0.00256159063186108
2,0.00780575474103292,1,0.00738683405021826
1,0.000950773557027181,3,0.000815187736103932
1,-0.0124102793633938,2,0.00837069346259038
2,0.00568251249690851,4,0.00511235805849234
4,-0.00747757176092515,2,0.00765920228635271
2,-0.00441542527793596,1,0.00842300833513339
3,-0.00528285939556857,2,0.000623750733211637
4,0.0105990443068246,1,-0.00311454494173328
4,-0.000264855809897805,3,0.0175908344487349
4,-0.00919322824726502,1,0.0036496745791131
4,0.00656890581982831,1,0.00915078430746992
3,0.00618432586391767,3,0.00523445405997336
1,-0.0289513686050971,2,-0.00935449354195346
4,0.00500409429272016,1,0.00728798781832059
4,0.00164953250593195,2,0.0193762586762508
4,-0.00212734500140262,4,-0.00859743542969227
4,-0.00368011780180192,2,0.00142387308490773
2,0.0080826150563856,3,0.0168282700081666
4,0.0213832010825475,4,0.00863862146312992
1,0.00784312010121842,2,0.0401008973519007
2,-0.00537907565012574,3,0.00421037245541811
2,-0.022415234571478,3,-0.0197849934920669
1,0.0431230726341406,1,0.00963688610742489
2,0.0147285653899113,3,-0.0159456866482894
4,0.00250034379617622,3,0.00591533537954092
4,0.00350648595485836,2,-0.0065350941537569
2,0.00710990745574236,2,0.0125307099272807
4,0.00583427849536141,4,-0.0108260217433174
3,0.00220519529345135,3,-7.03319286306699e-05
2,0.00161312555428594,2,-0.000471781163165967
2,-0.00838295292730133,2,-0.00159154646098614
1,-0.0109276009413103,4,0.00178358940562854
4,0.00136032560840249,1,-0.00011453265324235
1,0.00678229502712687,3,0.0192580676327149
1,0.00318903596295665,3,0.00299143550607065
2,0.0193706440428893,4,0.0017745983786881
3,0.0177791068951289,1,-0.0094870754207174
3,-0.00478805946962287,1,0.00235099298879504
1,0.00783312569061915,2,-0.00780050751442711
2,-0.00394174891213576,4,0.00963107108448943
3,0.00990252289921045,2,0.00586783816106617
1,-0.00620116960878174,3,0.0316883797446887
1,0.0113656305087109,1,0.00880641777378817
2,-0.0241687123974164,1,-0.0117021654732525
4,0.00501252276202043,1,0.00137273350264877
1,0.00028952529343466,2,-0.00545614849155148
1,-0.000954084835636119,3,-0.00252957715808103
3,-0.0273398940141002,3,0.0110148697470625
4,0.00440244469791651,1,0.00409490387149466
3,-0.0029963823617436,3,0.0255599152296782
3,0.00951850134879351,2,-0.00532666205738982
3,0.0140451329061761,3,0.0292991120368242
3,-0.00242986514543494,3,0.0038533314752082
2,0.0055621899664402,2,0.0059985636738323
4,-0.00995845200183491,3,0.0124387169877688
2,0.018099940692385,2,-0.0115474223469694
3,0.00640189453649024,3,0.00105883433328321
2,0.0110415324258308,1,0.000160555937327445
3,0.00487494825695952,4,-0.0067294208953778
3,0.00187114692137887,2,0.00778721560103198
4,-0.00635587121360004,3,0.00338122729832927
3,0.00886361169007917,4,0.00940445084900906
1,0.0180706201742093,4,-0.0257911222676436
2,-0.00665071563950429,3,0.00111416766109566
4,-0.00136090271795789,1,0.0046932448943456
4,0.00750244533022245,1,-0.0140320435166359
2,0.00849890208337456,1,-0.00748815185700854
1,-0.00168742394695679,3,0.0100259418444087
3,0.0270464885979891,4,0.00699987650538484
4,-0.00242012219193081,1,0.00642562244623453
1,0.000671829329803586,4,-0.0028033716759334
4,-0.000515507902794828,4,0.00936350358339647
4,0.0012593644454076,3,-0.00775504096721609
3,0.0048938855373611,3,0.000333140041523923
2,0.00482119720739623,2,0.00202096350646267
4,0.00808644372348984,4,-0.0268490860859553
4,-0.00636793362597624,1,0.00608451928322514
4,-0.0105781195840488,2,0.00370511660973231
3,0.0255700840304295,3,0.00329510929683844
3,0.00481596008952086,2,-0.00817909634982546
3,-0.00141261607253303,4,0.00295923609519377
3,-0.00247789236406485,2,0.00645817350596189
1,-0.00315534383601819,3,0.00918059854302555
2,-0.0146906950200597,2,-0.00940997789924343
2,-0.00393159268423915,4,-0.00562598200728341
2,0.0024879186724623,4,-0.0078992967804273
3,0.00317382626235485,2,-0.00921231523777048
4,0.00682517218713959,2,0.000783298319826523
4,0.0136559534197052,4,-0.000589891259248058
3,-0.00695548866254588,1,0.00702310229341189
4,0.00969921036933859,1,-0.0234017428010702
2,0.00806654927631219,4,-0.0364912543445826
2,0.0019703990741012,1,0.0120682315900922
2,-0.0179627935091654,3,-0.0117882303893566
3,0.00322847890978058,1,0.0212717425699035
4,-0.00816305866464972,2,0.0167885379244884
2,-0.0105896620079875,1,0.00928076822310686
3,0.0101658829177419,4,0.00213907177870472
1,0.0126531117906173,3,0.0110005541937426
4,-0.0126772156606118,4,0.000192708524991758
1,-0.000787774566560984,4,1.3604915390412e-05
1,-0.00628405813282977,1,-0.0335025967409213
1,0.00509964721277356,3,-0.0181860150769353
4,-0.0125020276755095,1,-0.00378426443785429
4,0.00648278657657405,3,0.00332671217620373
1,0.00220194008822242,2,-0.013499387850364
2,0.00442259952736398,3,-0.00177389515253405
1,0.0120708628868063,2,0.000588023103773594
4,0.0121135469526052,3,-0.00982806583245595
1,-0.0118028655803452,3,0.0155661257740576
2,-0.000899005099199712,1,0.00280444300733507
1,0.0107851310943564,1,-0.0108078612635533
2,-0.0112815039077153,1,-0.00254841183777899
4,0.0103276815498248,1,-0.0125533152992527
2,-0.0073534253363808,3,0.00413969717919827
3,-0.010146822159489,3,-0.000308061018586159
3,0.010701887057318,3,-0.00803664093837142
3,0.00400250288657844,1,0.00833696778863668
4,0.00502134653894852,3,0.00709150731563568
1,0.0209806421771646,1,0.00867247333129247
4,0.00468389053518573,3,0.00933334479729334
1,-0.00157408372615464,1,-0.00776956835761666
4,0.0105488930518428,2,-0.00495303821905206
2,0.00790394202340394,3,0.0262789949774742
1,0.00355002035697301,3,0.000556114867019157
1,-0.000608677005705734,2,0.0108734209400912
1,-0.0113109011823932,1,-0.00887062594604989
2,0.0020203252012531,1,0.00905919381572554
3,0.0102629908360541,4,-0.000215820192048947
4,0.00580923282783867,4,0.0575420086582502
4,0.0015677559034278,2,0.00436555773679477
4,0.00045617277889202,4,0.00266667610655228
2,0.00725060841068625,1,-0.00419671926647425
4,0.00453816711281737,3,0.00238294317387044
1,-0.00640152451038982,2,0.00308441479379932
2,0.0049269072090586,4,-0.00258793526639541
2,0.00426780801111211,4,-0.00773698223444323
3,-0.00188043690286577,1,-0.0153203681111336
3,0.00448233836020033,2,0.0124382811094013
3,-0.0133555171390375,3,-0.0237395688891411
4,0.00926775531843305,3,0.0104925433794657
3,-0.018461868322144,1,-8.84714536368847e-05
3,-0.012214343684415,2,0.000872391314866642
4,0.00848722861458858,4,0.0050557100524505
1,0.00227821641601622,2,0.00216323563169378
1,-0.00190946044070491,4,-0.0117664015851915
4,0.00169763248413801,2,0.0020484235137701
2,0.0160220808659991,1,-0.00600349274463952
2,0.00455552027172719,4,-0.0200954613586267
4,0.0023581090887698,3,0.000301303048521125
2,0.0292016671349605,1,-0.0107509223744273
3,-0.00501449410027514,3,0.00408854490766923
3,0.00463975733146071,2,0.0305754318833351
1,0.00524578817809622,4,0.0133907570658873
3,-0.00121555291116238,2,0.012700733418266
4,-0.0156781414989382,1,0.00546060890580217
1,-0.00543799577280879,3,-0.0050688578436772
1,0.000105403363704681,3,0.00930607509023199
3,-0.0283322874456644,1,-0.0204093962286909
1,0.00104699159661929,2,0.0121887261047959
4,-0.00632219078640143,2,-0.00292518003455674
2,-0.0027149443825086,1,-0.00290915249691655
2,0.00282159416625897,2,0.0057915358338505
3,0.00238296886285146,4,0.00743510651712616
4,0.019336153442661,3,-0.00287331705233858
2,-0.0108522687417765,4,0.0148580676565568
1,0.00341580435633659,1,0.00385965251674255
4,0.00860101500196227,4,0.0111254499449084
2,-0.0139078895250956,1,-0.0027623800560832
2,-0.03626649081707,2,-0.0122546100174077
1,-0.00435231827820341,1,0.00218981333697836
4,-0.0063279679355522,3,-0.0102199424679081
3,-0.00544738785053293,1,-0.0198885990927617
4,-0.0180130663017432,1,-0.0120581265849372
1,-0.0158745857576529,4,-0.00994038706024488
2,0.0114264576695859,1,0.0132258702069521
3,-0.00675540991748373,2,-0.00736188797357803
2,-0.0230310975263516,1,0.0128966579989841
1,0.0256648231297731,1,-0.00464652975400289
3,-0.00130944091749067,3,-0.016947865486145
4,0.00831873218218485,3,0.014906073299547
4,-0.00592756480909884,4,0.00219810585864858
4,-0.00568332554151614,3,4.15676428625981e-05
2,-0.00622635777108371,3,0.0122385341674089
2,-0.000571899387675027,4,0.00521795013143371
2,-0.00205765043695768,4,-0.00466611282899976
4,-0.0050131034416457,3,-0.00331583773368038
1,0.00103114110728105,1,-0.0137740100423495
4,-0.000295935043444236,4,0.00292559208658834
2,0.00774026739721497,4,0.00383230298757553
3,0.00360077522539844,2,0.000770966832836469
3,-0.0119777340441942,3,-0.00221300055030345
