Predicting,BeforeorAfter,Lateness,CNVSlope
Predicting,After,4,0.011143452487886
Predicting,After,4,-0.0162777161846558
Predicting,After,4,0.00557499960026083
Predicting,After,4,0.00383230298757553
Predicting,After,4,0.0218125504131118
Predicting,After,4,-0.0078992967804273
Predicting,After,4,-0.0116052491745601
Predicting,After,4,0.0103304817166645
Predicting,After,4,-0.0138373483593265
Predicting,After,4,-0.0225342257569234
Predicting,After,4,0.00309930551641931
Predicting,After,4,0.00562183186411858
Predicting,After,4,0.0201850682497025
Predicting,After,4,-0.00326396458937476
Predicting,After,4,0.000866539356745003
Predicting,After,4,0.00940445084900906
Predicting,After,4,-0.0235907584428787
Predicting,After,4,0.0111254499449084
Predicting,After,4,-0.00709124949450294
Predicting,After,4,-0.00467684461424748
Predicting,After,4,-0.00994038706024488
Predicting,After,4,-0.0243424524863561
Predicting,After,4,-0.0113247366001209
Predicting,After,4,-0.0134605170848469
Predicting,After,4,-0.00269350745171929
Predicting,After,4,-0.0091407576110214
Predicting,After,4,-0.00990355263153712
Predicting,After,4,0.00962308631278574
Predicting,After,4,0.00699987650538484
Predicting,After,4,-0.00776771424959103
Predicting,After,4,-0.00859743542969227
Predicting,After,4,0.00588974550676843
Predicting,After,4,-0.00479863327927887
Predicting,Before,1,-0.00517948957470556
Predicting,Before,1,0.0124852696123223
Predicting,Before,1,-0.0212677620972196
Predicting,Before,1,-0.00210104696452618
Predicting,Before,1,-0.0160555184508363
Predicting,Before,1,-0.000285917039339741
Predicting,Before,1,0.00381770283759882
Predicting,Before,1,0.00446015635194878
Predicting,Before,1,-0.00303623965010047
Predicting,Before,1,0.00028952529343466
Predicting,Before,1,-0.00310902437195182
Predicting,Before,1,-0.00841588131152093
Predicting,Before,1,0.00255682319402695
Predicting,Before,1,0.0118159744112442
Predicting,Before,1,-0.00168742394695679
Predicting,Before,1,0.00121468751846502
Predicting,Before,1,0.0154425468839084
Predicting,Before,1,0.00227821641601622
Predicting,Before,1,-0.0113109011823932
Predicting,Before,1,0.00847488436071823
Predicting,Before,1,-0.0132415241872271
Predicting,Before,1,0.00440904562128708
Predicting,Before,1,0.0015303388160343
Predicting,Before,1,-0.00132403631384174
Predicting,Before,1,0.00646135412777464
Predicting,Before,1,0.0120708628868063
Predicting,Before,1,-0.00194340804591775
Predicting,Before,1,-0.00399261222628411
Predicting,Before,1,0.00690186365197102
Predicting,Before,1,0.000239997170865536
Predicting,Before,1,0.00157526570061843
Predicting,Before,1,-0.00666209655658652
Predicting,Before,1,0.0023286094268163
Predicting,Before,1,0.000288553465604006
Predicting,Before,1,0.00157766308014592
Predicting,Before,1,0.0212172965208689
Predicting,Before,1,0.00103114110728105
Predicting,Before,1,0.00859200643996398
Predicting,Before,1,-0.0118028655803452
Predicting,Before,1,0.0100319421229263
Predicting,Before,1,-0.000497201302399238
Predicting,Before,1,-0.00332586215032885
Predicting,Before,1,-0.00648754357825965
Predicting,Before,1,0.00379338852750758
Predicting,Before,1,-0.00430392577739743
Predicting,Before,1,0.0108077010760705
Predicting,Before,1,0.0120616257190704
Predicting,Before,1,0.00660818590161701
Predicting,Before,1,0.012691397840778
Predicting,Before,1,0.00854633562266827
Predicting,Before,1,0.00318903596295665
Predicting,Before,1,0.00509964721277356
Predicting,Before,1,0.00475478753408728
Predicting,Before,1,-0.00318339139145489
Predicting,Before,1,-0.000107946650435527
Predicting,Before,1,-0.00640152451038982
Predicting,Before,1,-0.000608677005705734
Predicting,Before,1,-0.00244167167693377
Predicting,Before,1,0.00678229502712687
Predicting,Before,1,0.0130352297176917
Predicting,Before,1,0.0095988493024682
Predicting,Before,1,-0.000582666019909084
Predicting,Before,1,0.00695189624093473
Predicting,Before,1,0.000776347607218971
Predicting,Before,2,-0.0063221698316435
Predicting,Before,2,-0.00617629064557453
Predicting,Before,2,-0.000792010454460979
Predicting,Before,2,0.00281663638694833
Predicting,Before,2,0.00426780801111211
Predicting,Before,2,-0.00923664021926622
Predicting,Before,2,-0.00460403633769602
Predicting,Before,2,0.00774026739721497
Predicting,Before,2,-0.0073534253363808
Predicting,Before,2,0.0115216601019104
Predicting,Before,2,-0.00786345110585292
Predicting,Before,2,0.00722030969336629
Predicting,Before,2,-0.00133219190562765
Predicting,Before,2,0.00681394474425664
Predicting,Before,2,0.0100404189433903
Predicting,Before,2,0.0110415324258308
Predicting,Before,2,-0.0192117436478535
Predicting,Before,2,-0.00145177717786282
Predicting,Before,2,0.00636658429478606
Predicting,Before,2,0.0020203252012531
Predicting,Before,2,0.000551733246538788
Predicting,Before,2,0.00790394202340394
Predicting,Before,2,0.00645798840560019
Predicting,Before,2,0.00499325490090996
Predicting,Before,2,-0.0093992652449136
Predicting,Before,2,0.018099940692385
Predicting,Before,2,0.0020306579147776
Predicting,Before,2,-0.00398377445526421
Predicting,Before,2,-0.0070299970296522
Predicting,Before,2,-0.000899005099199712
Predicting,Before,2,0.00800754440327485
Predicting,Before,2,-0.0177973452955484
Predicting,Before,2,-0.00888381665572524
Predicting,Before,2,-0.000581131782382727
Predicting,Before,2,-0.0108522687417765
Predicting,Before,2,-0.00643646864530941
Predicting,Before,2,-0.00643073922644059
Predicting,Before,2,-0.000407850214590629
Predicting,Before,2,-0.0049665553184847
Predicting,Before,2,-0.00205765043695768
Predicting,Before,2,-0.00245825566040973
Predicting,Before,2,0.00565517419696941
Predicting,Before,2,0.0140952429113289
Predicting,Before,2,0.00710990745574236
Predicting,Before,2,0.00827322760596871
Predicting,Before,2,0.0132339692985018
Predicting,Before,2,-0.00308645858118931
Predicting,Before,2,0.0115085120002429
Predicting,Before,2,0.00455552027172719
Predicting,Before,2,0.00152357568731532
Predicting,Before,2,0.00973359138394395
Predicting,Before,2,0.00853176694363356
Predicting,Before,2,-0.000571899387675027
Predicting,Before,2,0.0218147415046891
Predicting,Before,2,0.0084286220856787
Predicting,Before,2,0.00482119720739623
Predicting,Before,2,-0.00099970920321842
Predicting,Before,2,0.0101985609023056
Predicting,Before,2,-0.0027149443825086
Predicting,Before,2,0.00239371757682723
Predicting,Before,2,-0.0112815039077153
Predicting,Before,2,0.00442259952736398
Predicting,Before,2,-0.00314817841475209
Predicting,Before,2,-0.00374882683778803
Predicting,Before,3,0.000159468501806259
Predicting,Before,3,-0.000803685281425714
Predicting,Before,3,-0.00481289668823592
Predicting,Before,3,0.00855565792880952
Predicting,Before,3,-0.00349610019475222
Predicting,Before,3,0.000650773368154963
Predicting,Before,3,0.00995428975147661
Predicting,Before,3,0.00238296886285146
Predicting,Before,3,-0.0164081705734134
Predicting,Before,3,-0.0027460784088665
Predicting,Before,3,0.00645146565511823
Predicting,Before,3,-0.00361700165861597
Predicting,Before,3,-0.0110967031990488
Predicting,Before,3,-0.0199994868598878
Predicting,Before,3,-0.00605883418271939
Predicting,Before,3,0.00572946768564483
Predicting,Before,3,-0.00768997209767501
Predicting,Before,3,-0.001078647444956
Predicting,Before,3,-0.00431530960971334
Predicting,Before,3,-0.0129697499796748
Predicting,Before,3,0.0130336042493582
Predicting,Before,3,0.00150607836743196
Predicting,Before,3,0.00966243414829175
Predicting,Before,3,-0.00544738785053293
Predicting,Before,3,-0.0102606057965507
Predicting,Before,3,0.0177791068951289
Predicting,Before,3,0.0127764347319802
Predicting,Before,3,0.00596452334624094
Predicting,Before,3,-0.0102410555700772
Predicting,Before,3,-0.0119777340441942
Predicting,Before,3,0.00163724215235561
Predicting,Before,3,0.00368141693373521
Predicting,Before,3,0.0049177590602388
Predicting,Before,3,0.00296783264881621
Predicting,Before,3,0.0041087941887478
Predicting,Before,3,0.0136462298687547
Predicting,Before,3,-0.0068323944384853
Predicting,Before,3,-0.0029963823617436
Predicting,Before,3,0.00660269691919287
Predicting,Before,3,-0.0150740595224003
Predicting,Before,3,0.00487494825695952
Predicting,Before,3,0.0057997271263351
Predicting,Before,3,-0.000160648924065754
Predicting,Before,3,0.0148595726738373
Predicting,Before,3,0.00310828630851271
Predicting,Before,3,0.00886088920136293
Predicting,Before,3,-0.00247789236406485
Predicting,Before,3,0.00337587688894322
Predicting,Before,3,0.00108462619391503
Predicting,Before,3,0.00220519529345135
Predicting,Before,3,-1.59289532651504e-05
Predicting,Before,3,0.00188884827851628
Predicting,Before,3,0.0025153864795963
Predicting,Before,3,-0.00170713612654557
Predicting,Before,3,0.00176174987185126
Predicting,Before,3,0.00302227943514784
Predicting,Before,3,-0.00224989567262431
Predicting,Before,3,0.00324107225363453
Predicting,Before,3,0.0123987717864414
Predicting,Before,3,0.0113395756731431
Predicting,Before,3,0.00481596008952086
Predicting,Before,3,-0.0027939782012254
Predicting,Before,3,0.00448233836020033
Predicting,Before,3,0.0191903281180809
Predicting,Before,4,0.0015677559034278
Predicting,Before,4,-0.00202546633469562
Predicting,Before,4,0.0116474429766337
Predicting,Before,4,0.0105488930518428
Predicting,Before,4,0.0062990738855054
Predicting,Before,4,0.00191897875629365
Predicting,Before,4,-0.0062524206781139
Predicting,Before,4,0.0129495101670424
Predicting,Before,4,-0.0111972672554354
Predicting,Before,4,-0.0117304047259192
Predicting,Before,4,0.00502134653894852
Predicting,Before,4,0.0111351046944037
Predicting,Before,4,-0.000706933128337065
Predicting,Before,4,-0.00498472084291279
Predicting,Before,4,0.00214128623095651
Predicting,Before,4,0.00545892717006306
Predicting,Before,4,0.00545569967168073
Predicting,Before,4,0.00964949637030562
Predicting,Before,4,0.0114934858089934
Predicting,Before,4,0.00313615791189174
Predicting,Before,4,-0.00122085031762253
Predicting,Before,4,-0.00645122964245578
Predicting,Before,4,7.10674794390798e-06
Predicting,Before,4,0.0064035061125954
Predicting,Before,4,-0.00216360172877709
Predicting,Before,4,0.00714996984849374
Predicting,Before,4,-0.0109244232686857
Predicting,Before,4,0.00808644372348984
Predicting,Before,4,-0.00676748451466362
Predicting,Before,4,-0.00368011780180192
Predicting,Before,4,0.00544834206812084
Predicting,Before,4,0.00209725621001174
Predicting,Before,4,-0.001971222848321
Predicting,Before,4,0.00426479537660877
Predicting,Before,4,-0.00935665750876069
Predicting,Before,4,-0.00770493674402436
Predicting,Before,4,-0.0117817952608069
Predicting,Before,4,-0.0117304722468058
Predicting,Before,4,-0.00389502670926352
Predicting,Before,4,0.0045283231108139
Predicting,Before,4,0.00440244469791651
Predicting,Before,4,-0.00212734500140262
Predicting,Before,4,0.00453816711281737
Predicting,Before,4,0.00687469138453404
Predicting,Before,4,0.0059951589088693
Predicting,Before,4,-0.0141893816568578
Predicting,Before,4,0.00424251612275839
Predicting,Before,4,0.0136559534197052
Predicting,Before,4,-0.000295935043444236
Predicting,Before,4,-0.00195203305823573
Predicting,Before,4,0.004381964293619
Predicting,Before,4,0.00413322239182889
Predicting,Before,4,0.00410526556273301
Predicting,Before,4,0.00473148034264644
Predicting,Before,4,0.0136166431863482
Predicting,Before,4,0.0103276815498248
Predicting,Before,4,0.00309770562065144
Predicting,Before,4,0.00738381815608591
Predicting,Before,4,-0.00080309536618491
Predicting,Before,4,0.019336153442661
Predicting,Before,4,-0.00367630630110701
Predicting,Before,4,0.00468389053518573
