Lateness,Joystick,CNVSlope
2,0.210825991473669,-0.00260818834309854
2,0.886837458788859,-0.00973951847602924
2,0.449600253537689,-0.0106985829770565
2,0.486184245743797,-0.00491549331248583
2,0.569157664338235,0.00177288111687327
2,0.733846220980354,-0.0110827730192492
2,0,-0.00580624025315046
2,0.669490633854747,0.00141259515658021
2,0.351873168797445,0.00661565627281864
2,0.219503917318442,-0.00474620596893753
2,0.0924046981965249,0.0185478469356894
2,0.156710246299222,0.00394207351685812
2,0.194573582961314,-0.00618052242013315
2,0.316600427097253,0.00201940557841832
2,0.194573582961314,-0.0110616832971573
2,0.0924046981965249,0.0215049606437484
2,0.618097256250912,-0.00514646929999193
2,0.664646771356276,0.00591639766935259
2,0.360032403908643,-0.00358216342283413
2,0.215405736018755,0.0016149520718803
2,0.0860261695337825,-0.00828710648541649
2,0,-0.00546517809076856
2,0.325872588850644,0.00961931065345804
2,0.592939527739204,0.00213524034673659
2,0.111098768480943,0.0114815225824714
2,0.787381179174732,-0.00237773961271159
2,0.268377064734201,-0.00613958590353529
2,0.518102256856469,-0.0108325521772106
2,0.230781783894399,-0.00614926005558421
2,0,0.000772705495667954
2,0.290332601951682,0.000120023888788031
2,0.215405736018755,-0.00625449046492577
2,0.347271980749168,0.0109527025682231
3,0.667992378143008,-0.00727086626769354
3,0.578838898235078,-0.00671791681088507
3,0.421895637407538,-0.00618058949476108
3,0.375470451362558,-0.0129057451461752
3,0.685117381325381,-0.00372752516220013
3,0.441124947143703,0.0125216093535225
3,0.520615461899494,0.00625542590084175
3,0.462556837117044,-0.00738959107547998
3,0.565577512878577,-0.0055874086295565
3,5.32497710208784e-05,-0.00534198821211855
3,0.298063034490186,0.00199045900565883
3,0.538602344099663,-0.00664986514796813
3,0.411279698968877,-0.000516615458764136
3,0.340838332951634,0.0150061004484693
3,0.394822770252698,-0.00657818730299671
3,0.152945420738412,-0.00934270971144239
3,0.559321522154362,-0.00169142972057064
3,0.859239415593149,0.0219725978871187
3,0.596738973480055,-0.0201976019889116
3,0.522229062945881,0.00511494643675784
3,0.254591182996434,-0.00344353114875654
3,0.901607829684606,-0.000905370611386994
3,0.852257444362429,0.00917077964792649
3,0.787930345581922,-0.00907178316265345
3,0.846937174400578,-0.000371004891349003
3,0.785244828961455,-0.0113403314414124
3,0.199551221220455,-0.00361768536580106
3,0.408776339656347,-0.0265640703340371
3,0.840268020800603,0.00974078212554256
3,0.543262115054801,-0.00155029112162689
3,0.709543136928264,-0.0183238970736663
3,0.461770745730346,-0.000179192517559083
3,0.183332877953986,-0.0119632401814063
3,0.156710246299222,0.00473077331359188
3,0.464589858359726,-0.010827340806524
3,0.569157664338235,-0.00141786829044577
3,0.194573582961314,0.0113811511546373
3,0.0662785978887591,0.00246379746628615
3,0.194573582961314,-0.00855861728390058
3,0.194573582961314,0.00143175009482851
3,0.618097256250912,-0.00576499314047396
3,0.256416810621665,-0.00767194308961431
3,0.280694824317524,-0.00655764387920499
3,0.863382736420151,0.00108500756323338
3,0.351873168797445,0.000689848015705744
3,0.708682849353119,0.00371221134749552
3,0.156710246299222,0.00697579370656361
3,0.464589858359726,0.00786461510385076
3,0.360032403908643,0.00037941918890283
3,0,0.00753360396871964
3,0.411625360522997,0.0025122607476078
3,0.127614015639699,-0.0239835791289806
3,0.360032403908643,-0.001569138878646
3,0,0.00642948745129009
3,0.111098768480943,-0.000328868899183969
3,0.325872588850644,-0.00368944594326119
3,0.268377064734201,-0.00456188238846759
3,0.268377064734201,-0.00949345141028365
3,0.152077672067759,0.000451019732281566
3,0.268377064734201,0.00503908951456348
3,0.253486541305183,-0.0195812700937192
3,0.304709415564687,-5.18022667771826e-05
3,0.0860261695337825,-0.00844497817646091
4,0.657927598635421,-0.00531259582688411
4,0.278060910757025,-0.00335631899846097
4,0.540659731684505,-0.00931920576840639
4,0.46752361785775,0.00274060972151347
4,0.694398200674236,-0.00351524096913636
4,0.667992378143008,0.00967251757780711
4,0.629716310092763,-0.00128141790628433
4,0.768959441203589,-0.00270709109220964
4,0.685117381325381,-0.00506646872963756
4,0.685117381325381,-0.00215609445391844
4,0.685117381325381,-0.00726171194886168
4,0.578674626933657,0.00805867277085781
4,0.394822770252698,0.0180627219378948
4,0.578674626933657,-0.000167332524142694
4,0.394822770252698,0.0109190928439299
4,0.443204118386148,0.012398020674785
4,0.220660868468821,-0.0250665377825499
4,0.915050995218028,-0.00906759950642784
4,0.45949996743372,0.00161235861014575
4,0.51877024610218,-0.00249738510077198
4,0.394119816989563,-0.000581331355836786
4,0.718391850021649,-0.0113075499733289
4,0.806998185403883,0.000512640477002909
4,0.967875758839867,-0.0113672604784369
4,0.912469857389689,-0.0285855370263259
4,0.885883468810675,-0.00546949865141263
4,0.896587215592376,9.62583969036738e-06
4,0.800817363760581,-0.000170312317398687
4,0.724920072036161,-0.00459371825369696
4,0.735155653350362,-0.0113200914735595
4,0.916307553798808,0.00810231850482523
4,0.916307553798808,0.00620655645616353
4,0.663988177955335,-0.00897560206552347
4,0.863382736420151,0.00712879529843728
4,0.589012497495604,-0.00359750198549591
4,0.646321630218038,0.00577587836111585
4,0.538697186404572,0.0123776013109212
4,0.664646771356276,0.0115230407876273
4,0.464589858359726,-0.00624427350703627
4,0.431589742225095,0.0154049148162206
4,0.194573582961314,-0.00427915458567441
4,0.351873168797445,-0.0105284506765505
4,0.280694824317524,-0.00174136768328026
4,0.156710246299222,0.00348890130408108
4,0.194573582961314,-0.00698731932789087
4,0.316600427097253,0.00699385878397152
4,0.0662785978887591,-0.0026934571020926
4,0.0662785978887591,0.0206283582374454
4,0.496994496354573,-0.00466436349476377
4,0.290332601951682,0.00414360838476568
4,0.215405736018755,-0.00642281708618005
4,0.230781783894399,-0.00736264931038022
4,0.467064566498561,-0.00444680712341021
4,0.215405736018755,-0.0068656785103182
4,0.379834040945668,0.0058558199913629
4,0.539109197185628,-0.0019583310931921
4,0.127614015639699,-0.0143779621769985
4,0.230781783894399,-0.00609035541613897
4,0.152077672067759,-0.0153266483296951
4,0.176158553783319,0.00314763770438731
4,0.191993143685509,-0.00614034663885832
4,0.152077672067759,-0.0140718712160985
4,0,-0.00344466674141586
1,0.962179689150056,0.00906261087705692
1,0.153482598284607,-0.00350933273633321
1,0.64315163002657,-0.000560538843274117
1,0,-0.00357331583897273
1,0.918185139143843,-0.0059822928160429
1,0.627147987726386,-0.00355793797643855
1,0.0633293825719339,-0.00613144195328156
1,0.517326235854095,-0.00340744069156547
1,0,0.00358819946025809
1,0.949376786488888,0.00852743373252451
1,0.528301023833537,-0.00250032683834434
1,0.834764640542443,0.000302116852253675
1,0.570458610486408,0.00692667936285337
1,0.0731682027860166,-0.00903235158572594
1,0.632766205028142,-0.00890626898035407
1,0.483530730838458,-0.0093985916270564
1,0.908120406311001,-0.00218122095490495
1,0.10469445758872,-0.0116897985960046
1,0.418074857640187,0.00126892514526844
1,0.746143382164519,-0.00651345425285399
1,0.446982120695078,-0.018665053571264
1,0.587009119750247,-0.00916746631264687
1,0.751701901219242,0.00405467359814793
1,0.628170628926559,-0.00823696913721506
1,0.519404369657595,0.00480339443311095
1,0.445054638337685,0.00637694199879964
1,0.217701127648289,-0.00400928089705606
1,0,-0.00652723169575135
1,0.286161629297303,-0.00266261724755168
1,0.0157508561718915,-0.0100816798318798
1,0.482564500084991,0.00438210872622828
1,0.30869231176808,-0.0158985067779819
1,0.0490548327078347,-0.0116244796663523
1,0.394573247428653,0.00304849197467168
1,0.635232387643948,2.93802780409654e-05
1,0.270225102777396,-0.0108500296870867
1,0.0372801600587833,0.0123149789869785
1,0.301320754521221,-0.0190064376220107
1,0.217823006015453,0.00279503909405321
1,0.442647353067164,-0.00504321356614431
1,0.909129052533327,-0.010671932871143
1,0.714116136518998,0.00250467037161191
1,0.0114356142988881,0.00758693320676684
1,0.529161036739623,-0.00531266226122777
1,0.135273350941541,0.0201915024469296
1,0.599671313347004,0.00854377873474732
1,0.558118604916382,-0.00428245371828477
1,0.365653658950083,0.00551126664504409
1,0.519106566041735,-0.00814069838573535
1,0.101607059940179,-0.00124079796175162
1,0.67248383793185,-0.00563687024017175
1,0.84234385967511,-0.0062277823065718
1,0.923982599777397,-0.00400022126268595
1,0.176266478410151,-0.0104125482709302
1,0.108200432628871,-0.00150519024464302
1,0.0777748680855779,0.00908882838363449
1,0.0860809511977091,-0.000929436568791668
1,0.0378239745304551,-0.00135722228636344
1,0.0093461383611857,0.018296924730142
1,0.424184949550604,0.00111756296246313
1,0.0682214341812059,-0.0221123695373535
1,0.455433926942649,-0.00768422490606705
1,0.368350495863735,-0.0140011555825671
1,0.931035923555278,0.000139028454820315
2,0.573071722021326,0.0198105843543696
2,0.101455677286599,0.00343850559632604
2,0.70558067081207,-0.00325290610392888
2,0.476749786201661,0.00468606854944179
2,0.0508465101846397,0.00882262612382571
2,0.110478564965139,-0.00967615780731042
2,0.195296053808579,-0.00632208709915479
2,0,0.00018743130688866
2,0.692460879220197,0.00142386512986074
2,0.0211096909098077,-0.0120137510821223
2,0.170153853791531,0.00324327421064178
2,0.035967247739429,-0.00183905490363638
2,0.0582650069720211,0.00802171067334712
2,0.931240756641356,-0.00922591425478458
2,0.834960635362193,-0.00990075990557671
2,0.716848628748069,0.00253811047878116
2,0.570458610486408,-0.00407339345353345
2,0.117368313715057,0.00340138152629758
2,1.53486652340082e-05,-0.00766506108144919
2,1.53486652340082e-05,0.00534111020776133
2,0.734481284355522,0.00148214291160305
2,0.385980522286978,-0.0138046778738499
2,0.0379387870804297,0.0115353769312302
2,0.0157508561718915,-0.00340703952436646
2,0.520288687251931,-0.00264725058029095
2,0.0670578027318854,0.00625719719876846
2,0.0157508561718915,-0.00431246547183643
2,0.0157508561718915,-0.00261585864548882
2,0.0601775867016845,-0.0130207468755543
2,0,0.0160217195128401
2,0.529668987318721,0.00773337568777303
2,0,0.0034580419305712
2,0,-0.0108179487287998
2,0.190128929536041,0.000533349297863121
2,0.439831573415648,-0.00215813983231783
2,0.386099300017481,0.00342903876056274
2,0.153062438364116,-0.00410149448240797
2,0.598277517449101,-0.00177682548140486
2,0.939802309324467,-0.00504542079094487
2,0.275734677562745,-0.00368981156498194
2,0.0372801600587833,0.00230722936491172
2,0.153062438364116,0.00524852944848438
2,0.504802107383492,-0.00444817100651562
2,0.431214015118181,0.0102880466729403
2,0.626652813316617,-0.0134271234273911
2,0.337648300083709,-0.0096673791607221
2,0.28673767588112,-0.00409616037116696
2,1,-0.00594152490763615
2,0.218446684307624,0.00619734233866135
2,0.217085078434813,0.00563996409376462
2,0.966124148511323,-0.00169879291206598
2,0.851738253955608,-0.00157553939304004
2,0.0721901490392919,0.00233222980750725
2,0.098819000531909,0.00488738568189244
2,0.40063881557943,-0.00488783853749434
2,0.556117130724704,-0.00999622357388338
2,0.101607059940179,0.00863267481327057
2,0.0890463533987623,0.00478797390436133
2,0.0378239745304551,-0.00258287261628235
2,0.0574583792031834,-0.00367511234556635
2,0.0812489809618551,0.00259584679345911
2,0,0.000867897683444122
2,0.867748094933371,-0.0103040387233098
2,0.815905486494183,0.0021969280205667
3,0.609290230405263,-0.00307016633450985
3,0.0211096909098077,-0.0154108914236228
3,0.677537195490834,-0.0114144491963089
3,0.43913213767425,-0.00575230332712332
3,0.709875608334395,-0.00989395333454013
3,0.0211096909098077,0.00243275317673882
3,1,0.0292767103140553
3,0.395510369726803,0.00217924142877261
3,0.243413492292398,-0.00497865498376389
3,0.0582667123445991,-0.00152009803180893
3,0.517226517858963,0.000437156180851161
3,0.662109863683838,0.00388126849429682
3,0.835425553354055,0.0185338597123822
3,0.956117989470046,-0.00513796197871367
3,0.570458610486408,-0.00388882340242465
3,0.946164541041639,-0.00800818499798576
3,0.64768985770084,-0.00224639979812006
3,0.234426042960569,0.00536744785495102
3,0.0576944986432626,0.00405279519812514
3,0.587477893020775,0.00450722097108761
3,0.0545939702936578,-0.00771662103943527
3,0.47904840903131,-0.0167294666171074
3,0.10089502979985,-0.00546096234271924
3,0.0545939702936578,0.00935532059520483
3,0.734481284355522,0.0109332835612198
3,0.0935631324554814,0.00306781381368637
3,0.0268171100837923,-0.0068310908973217
3,0.330728105702063,0.00796870111177365
3,0.238299358724913,-0.00187359106106063
3,0.0157508561718915,-0.00158843332125495
3,0.0876428507734565,0.00558292369047801
3,0.659890218649423,-0.0075383314397186
3,0.0157539216137403,0.00305757050712903
3,0.40618171223124,-0.00172553545174499
3,1,-0.00396899785846472
3,0.656795431632002,0.0122860623523593
3,0.581008841270841,-0.00700974930077791
3,0.376304526754349,-0.0124706520388524
3,1,0.00796434842050076
3,0.970432449279325,0.00722882089515527
3,0.839306706471031,0.00187748996540904
3,0.155636248018362,0.00750320981993961
3,0.638410611386188,-0.00571792914221684
3,0.902993626924977,-0.0119885760359466
3,0.317268157163141,-0.0108526137967904
3,0.994609710189943,0.0126439705491066
3,0.177269792295103,-0.0122486377755801
3,0.0300194586555206,0.00236934661127937
3,0.228729280808293,-0.000941016400853793
3,0.92039998339383,-0.0104883778840303
3,0.6711535312991,-0.00475021777674556
3,0.873277168720966,-0.00782183472377559
3,0.515419197396232,-0.0128567709277074
3,0.357180820420277,-0.00360734683151046
3,0.938033060892089,-0.00510161928832531
3,0.0931055962907292,-0.00182977990092089
3,0.606809670068242,-0.000517268354694049
3,0.098819000531909,0.00664360262453556
3,0.0890463533987623,0.0131703050186237
3,0.182253691612206,0.00134420674294233
3,0.544252161250451,0.00207480213915308
3,0.902420755375744,-0.000224118586629629
3,0.999980611292477,-0.00784759440769752
3,0.0867862903639484,-0.00175891222897917
4,0.530479760136745,0.00395135135234644
4,0.395510369726803,-0.0118446002403895
4,0.702202266196107,-0.00607219821540639
4,0.657919347903694,-0.00148815258095662
4,0.978444995495033,0.00645083903024594
4,0.951473908552546,-0.000801595315958063
4,0.946340437636724,0.00645693471111978
4,0.946164541041639,0.00743229749302069
4,0.871545781966549,0.00646480079740286
4,0.94826815990109,-0.00186707036724935
4,0.0359383312339499,0.00110311588893334
4,0.603830228702723,-0.00435354001820087
4,0.00655171009837314,0.000975669361650944
4,4.10614433614418e-05,-0.00157136570972701
4,0.956117989470046,-0.00550551518487434
4,0.680465390676087,0.000310606730636209
4,0.974759096857113,0.00437701508872124
4,0.0421643984525627,0.00290829094592482
4,0.12695917195634,-0.00556018382000426
4,0.479883332472648,0.00085967235888044
4,0.43152544232232,0.00646182110843559
4,0.394188312724133,0.0141214244067669
4,0.115826534716591,0.00440163351595402
4,0.0268367238754467,-0.00800786244993409
4,0.212904132327834,-0.00434887657562892
4,0.316243079080336,-0.010244840135177
4,0.567537535079881,-0.0162322632192324
4,0.0845420850074016,-0.00780419058476885
4,0.632474445972055,-0.00620043549376229
4,0.0157539216137403,-0.000350008951500058
4,0.54906840734174,0.00651287518364067
4,0.0545950009423529,0.00422938982956111
4,0.705974410736948,-0.00216826610267162
4,0.197714010394575,-0.00216247886419296
4,0.490591204551594,0.00117944180965424
4,0.339347456216358,-0.0121016973862424
4,0.0300194586555206,-0.00490617146715522
4,0.227081852240317,0.000649365906914075
4,0.374208382359356,-5.12696181734403e-05
4,0.53788424833759,0.00257904330889384
4,0.53861282429233,-0.00639361756232878
4,0.970432449279325,-0.00377269306530555
4,0.513395228285076,-0.0105078648775816
4,1,-0.0124939101127287
4,0.500513790216333,-0.000272894278168678
4,0.698936755061742,-0.00438671283579121
4,0.385129500359688,-0.0144815560585509
4,0.365653658950083,-0.00103591617274409
4,0.470092196375425,-0.00896260430454277
4,0.698976002231837,-0.00906037570287784
4,0.999980611292477,0.00519951370855172
4,0.428888181885518,-0.00162324697400133
4,0.959098825094707,-0.0116111448345085
4,0.769301593982795,-0.00397790568725516
4,0.212576644886591,-0.00963378977030516
4,0.164821501143293,-0.00107143842615187
4,0.499115868107395,-0.0117081372688214
4,0.554350615008697,-0.00283813445518414
4,0.213014849444179,-0.00741079015036424
4,0.129249526445134,0.00638838795324167
4,0.556117130724704,-0.0116371948582431
4,1,-0.00279260488847891
4,1,0.00192077519992987
4,0.106656500482298,0.00534362578764558
1,0.568176182079175,-0.0139110116288066
1,0.127648585207958,-0.0105250005920728
1,0.200519810024826,-0.01966276516517
1,0.078703505233704,-0.00471041856023173
1,0.697306163770083,0.0316293655584256
1,0.493598090584227,-0.00637190649285913
1,0.966436318400248,-0.0126774261395137
1,0.59346804794585,-0.00548182288184762
1,0.401068957150615,-0.008373504349341
1,0.38808220726983,0.0180852469056845
1,0.227843344329589,-0.00276585716831808
1,0.0972509186069666,0.0223335772752762
1,0.569682296426305,-0.000670273468131199
1,0.0846935685482138,-0.0070016294096907
1,0.297787758439623,-0.00725841460128625
1,0.787433820106325,0.0034232582935753
1,0.964831532041126,0.0030594653217122
1,0.124762912841547,-0.00403534092432286
1,0.262549618624116,-0.00568419462069869
1,0.941524270937737,-0.00968643060574929
1,0.973654453099221,-0.013110068316261
1,0.139608550986467,0.00791481928899884
1,0.12476373792909,-0.00613241828978062
1,0.968231762052949,-0.0221144227931897
1,0.169303194684981,-0.0105986576527357
1,0.51669555648553,-0.000462348572909832
1,0.130980631643284,-0.0153741016983986
1,0.0728193377031204,-0.0148203270509839
1,0.124762912841547,-0.0228855721652508
1,0.268852530718413,-0.0160754788666964
1,0.734731270889618,-0.0207993829001983
1,0.48857464552957,-0.00977779397120078
1,0.222002677926204,-0.00832521387686332
1,0.362529438076362,-0.00614577764645219
1,0.100763170559944,-0.00679362472146749
1,0.0944207861249755,0.00437355282095571
1,0.11887690043689,-0.00946037207419674
1,0.113942175596212,0.00723554939031601
1,0.0944207861249755,-0.0234883179267248
1,0.121923401079918,-0.00631256075575948
1,0.0422442730949371,-0.0181681954612335
1,0.11887690043689,0.0144599641983708
1,0.0944207861249755,-0.0134133067913353
1,0.121923401079918,0.00830054593582948
1,0.132120467875633,-0.0164632368832827
1,0.100763170559944,0.0102172011199097
1,0.100763170559944,-0.00957901667182644
1,0.11887690043689,-0.0182962675268451
1,0.0899673587344046,-0.00911050196737051
1,0.947236915456176,0.00473361276090145
1,0.0714688248032862,0.0023143618600443
1,0.0774292700327341,0.00776490724335114
1,0,0.0232834151635567
1,0.0782833842439834,-0.0175897019604842
1,0.0663851122639098,-0.000272872159257531
1,0.0751519298066172,0.00581547291949391
1,0.0751542512319477,-0.00105681153945625
1,0.16149107090022,-0.00505438749678433
1,0.073111316906162,-0.0118011251712839
1,0.0779418215450274,-0.00744128009925286
1,0,0.00847425249715646
1,0.0751519298066172,0.0189310442656279
1,0.025829962796135,0.00204228482713612
1,0.129167064366878,-0.00558017520233989
1,0.0782833842439834,-0.00122740407823585
1,0,-0.00703380132714907
1,0.0762342319111552,0.0088041586180528
2,0.084667384489562,0.00314739610378941
2,0.609533441316863,0.00269706477411091
2,0.12454083133624,-0.000642524634410317
2,0.0214889610190492,0.00774746760725975
2,0.0214889610190492,-0.00730471375087897
2,0.177990857129964,0.0103593654930592
2,2.09402501875827e-05,0.0182874705642462
2,0.0593118330792177,-0.0149148025860389
2,0.644665280694564,-0.00165886039030738
2,0.0593118330792177,-0.0145244312783082
2,0.0593118330792177,-0.00785156665369868
2,0.374194024961934,-0.00780024752020836
2,2.09402501875827e-05,-0.00143656398480137
2,0.084667384489562,-0.0135949496179819
2,0.175137479593392,-0.0232957750558853
2,0.0593118330792177,0.0106292755032579
2,0.156212373980188,0.000210094646414897
2,0.0728207117516923,-0.00357975461520255
2,0.0431710670146644,0.00458574256238838
2,0.0876563602922471,-0.0228276681154966
2,0.0579905883779301,0.0119511261582375
2,0.0876563602922471,-0.00935532075042526
2,0.0728193377031204,0.00273240109284719
2,0.0431710670146644,-0.00406575722930332
2,2.03907292850141e-05,0.00387639071171482
2,0.0728207117516923,-0.00575337411525349
2,0.0728193377031204,0.00716857627655069
2,0.0136977553617272,0.00776570398981373
2,0.0876563602922471,-0.00367141251141826
2,0.0579888921061092,-0.0128529702002803
2,0.377195723527219,-0.00241989582233752
2,0,-0.0136269262681405
2,0.0431732823517704,-0.00408893055282533
2,0.113942175596212,0.00608723486463229
2,0.11887690043689,0.00190060267535349
2,0.0829559880689176,0.00321461171067009
2,0.0899673587344046,-0.000713941194893171
2,0.104762553191692,-0.0163862615202864
2,0.0829559880689176,-0.00596061760249237
2,0.11887690043689,-0.00952106559028228
2,0.0623802095194842,-0.000559982067594926
2,0.0944207861249755,-0.00245821840750674
2,0.100763170559944,-0.00837434316053987
2,0.1104121757061,-0.00895069694767396
2,0.1104121757061,-0.00160633873504897
2,0.0944207861249755,-0.00517882546409965
2,0.12987315443059,-0.0528364591300488
2,0.100763170559944,0.016471238185962
2,0.0780648195810155,0.00748134730383754
2,0.0422442730949371,0.011038685683161
2,0.0782834951614044,0.0021034471768265
2,0.0210392217319791,-0.00114779832074419
2,0.0774292700327341,-0.00060372663817058
2,0.073111316906162,-0.00110016526499142
2,0.0762342319111552,0.0060913534834981
2,0.0652083815143673,-0.0228698123246431
2,0.0695994134617547,-0.0083227309708794
2,0,-0.00372759834863245
2,0.0782834951614044,-0.0206510213514169
2,0.0714688248032862,0.00100626001343092
2,0.0762342319111552,0.00657661786923806
2,0.0782834951614044,-0.0191225310166677
2,0.0738457756893095,0.00677405297756195
2,0.073111316906162,0.00514390311824779
2,0.0782833842439834,-0.010173652941982
2,0.073111316906162,-0.00527368447122474
2,0.0782834951614044,-0.0030914871119118
3,0.0365840221098274,-0.00449802676060547
3,0.156212373980188,-0.00764350639656186
3,0.697306323529162,-0.00214104389306158
3,0.0644559426387283,0.00103323394432664
3,0.0322271672575866,-0.0207582904646794
3,0.084667384489562,-0.00402043092375
3,0.528576138958262,-0.00119462605410566
3,0.966436318400248,-0.0115136206150055
3,0.175108245213674,-0.00281285457701112
3,2.09402501875827e-05,-0.0123891501377026
3,0.0214889610190492,-0.0107994715993603
3,0.302497100853194,-0.0134881331274907
3,0.162539804493025,0.00219414299499476
3,0.084667384489562,-0.00757208156088988
3,0.682617267515245,0.00115473962311322
3,0.0365866989670417,0.0144050739084681
3,0.053711945429311,-0.0174168311059475
3,0.0876563602922471,-0.00172489163621018
3,0.0728193377031204,0.000715146714355797
3,0.691202559169092,0.00128989395064612
3,0,-0.00849566437924902
3,0.468051956001912,-0.00683904175336162
3,0.109918665456001,0.00158081642196824
3,0.173981785102413,-0.0105886853610476
3,0.570253137348829,0.012719314545393
3,0.139609291516846,0.010834661933283
3,0.0961749287950163,-0.00284493993967772
3,0.613740135618352,-0.00421018960575263
3,0.109918665456001,-0.00855467732374867
3,0.0961749287950163,-0.00389945204369724
3,0.0283857366000707,-0.0177499484270811
3,0.0728193377031204,-0.000851925384874145
3,0.091148147705212,-0.0190030758579572
3,0.140270018195716,-0.0114833728099863
3,0.0623802095194842,-0.00987412578736742
3,0.121923401079918,-0.00796158518642187
3,0.126123116250565,-0.000189279846381396
3,0.999981371808395,-0.00875392719171941
3,0.0481927996842033,0.00626071829659243
3,0.0944207861249755,-0.0210474928220113
3,0.591576181663868,0.00576028196762006
3,0.121923401079918,0.00716891015569369
3,0.830814932542381,-0.0131173531214396
3,0.523475957603316,0.00291204461730861
3,0.0422442730949371,0.0094635421410203
3,0.630183118872434,-0.0207783101747433
3,0.0944207861249755,-0.00657352401564519
3,0.121923401079918,0.00068044326811408
3,0.256767007486693,0.00395458641772469
3,0.643213693306436,-0.00310350252160182
3,0.725220242934181,-0.0102295332277815
3,0.390852749407432,0.000573883143564065
3,0.0779418215450274,-0.00105974246980622
3,0.0751542512319477,0.00196543359197676
3,0.0751542512319477,-0.016628697514534
3,0.0714688248032862,-0.00227342778816819
3,0.0782834951614044,-0.0153710662076871
3,0.361776838994751,0.00189128487060467
3,0.252530141800608,-0.0136819556355476
3,0,-0.00931315527607997
3,0.332464554825179,-0.0143867197136084
3,0.296355519354376,-0.00651693902909756
3,0.172781512284307,-0.0315449852496386
3,0.0782834951614044,-0.00139826716622338
3,0.172781512284307,0.00239986915160747
3,0.432060187884991,0.000179401637675862
3,0.266703146256128,0.00422151410020888
4,0.524236905096187,-0.00101299056162437
4,0.0365840221098274,0.0078626546698312
4,0.175108245213674,-0.00403907281967501
4,0.12454083133624,0.0240054366489251
4,0.0972509186069666,-0.00644091827174028
