Predicting,BeforeorAfter,Lateness,CNVSlope
NotPredicting1,Before,4,-0.0118366555931667
NotPredicting1,Before,4,0.0117817612675329
NotPredicting1,Before,4,0.000910313664159427
NotPredicting1,Before,4,0.00251953823802372
NotPredicting1,Before,4,0.00415523629635572
NotPredicting1,Before,4,-0.00415603816509247
NotPredicting1,Before,4,-0.00430252946292361
NotPredicting1,Before,4,0.00165781130393346
NotPredicting1,Before,4,-0.00920948184405764
NotPredicting1,Before,4,2.13996196786563e-05
NotPredicting1,Before,4,-0.0119054776926835
NotPredicting1,Before,4,0.00737185062219699
NotPredicting1,Before,4,-0.0029495256797721
NotPredicting1,Before,4,0.00664369637767474
NotPredicting1,Before,4,0.00537393009290099
NotPredicting1,Before,4,-0.00370842699582378
NotPredicting1,Before,4,-0.0175343860561649
NotPredicting1,Before,4,-0.00848963794608911
NotPredicting1,Before,4,-0.0078323339112103
NotPredicting1,Before,4,-0.0107395111117512
NotPredicting1,Before,4,-0.0014314844738692
NotPredicting1,Before,4,-0.00868055131286383
NotPredicting1,Before,4,0.0100354027623932
NotPredicting1,Before,4,-0.00454738111390422
NotPredicting1,After,1,0.00341965506474177
NotPredicting1,After,1,0.00399657750191788
NotPredicting1,After,1,0.00759582043004533
NotPredicting1,After,1,-0.0100379003367076
NotPredicting1,After,1,-0.00418364132444064
NotPredicting1,After,1,-0.013161829362313
NotPredicting1,After,1,-0.00165210287862768
NotPredicting1,After,1,0.0161887674281995
NotPredicting1,After,1,0.00253364133338133
NotPredicting1,After,1,0.00202009921971088
NotPredicting1,After,1,-0.00166635339458783
NotPredicting1,After,1,0.0152303422801197
NotPredicting1,After,1,-0.00577976120014985
NotPredicting1,After,1,0.0044875699095428
NotPredicting1,After,1,-0.00517577119171619
NotPredicting1,After,1,-0.0204127210502823
NotPredicting1,After,1,0.020041100991269
NotPredicting1,After,1,0.0114719825796783
NotPredicting1,After,1,0.00196859904099256
NotPredicting1,After,1,-0.00197391516606634
NotPredicting1,After,1,0.00141576048918068
NotPredicting1,After,1,-0.00446200805405776
NotPredicting1,After,1,-5.60471477607886e-05
NotPredicting1,After,1,0.00482915450508396
NotPredicting1,After,1,-0.00204924959689379
NotPredicting1,After,1,-0.00739188703785961
NotPredicting1,After,1,-0.000628778788571556
NotPredicting1,After,1,0.00688367988914251
NotPredicting1,After,1,-0.0123486074929436
NotPredicting1,After,1,0.0108497590214635
NotPredicting1,After,1,8.8766294841965e-06
NotPredicting1,After,1,0.0055869217030704
NotPredicting1,After,1,-0.000316026931007703
NotPredicting1,After,1,0.00406318266565601
NotPredicting1,After,1,-0.00621380600690221
NotPredicting1,After,1,-0.00476650129227589
NotPredicting1,After,1,0.00159201957285404
NotPredicting1,After,1,0.001669949075828
NotPredicting1,After,1,-0.00640265247784555
NotPredicting1,After,1,-0.00545112354060014
NotPredicting1,After,1,0.00606479107712706
NotPredicting1,After,1,0.00572015721506129
NotPredicting1,After,1,0.00190832551258306
NotPredicting1,After,1,0.0104373020197575
NotPredicting1,After,1,-0.00969713538264235
NotPredicting1,After,1,0.00169318040328411
NotPredicting1,After,1,0.00783632800448686
NotPredicting1,After,1,0.00406608358025551
NotPredicting1,After,1,0.00447925149152676
NotPredicting1,After,1,-0.00819470353114108
NotPredicting1,After,1,-0.0114806534644837
NotPredicting1,After,1,-0.00454254200061162
NotPredicting1,After,1,-0.00528139962504307
NotPredicting1,After,1,0.0218157358467579
NotPredicting1,After,1,-0.00144797835188607
NotPredicting1,After,1,-0.00349689461290836
NotPredicting1,After,1,-0.00125320414008456
NotPredicting1,After,1,-0.00153976958245039
NotPredicting1,After,1,0.0101020932197571
NotPredicting1,After,1,0.010431301780045
NotPredicting1,After,1,-0.0146931100947162
NotPredicting1,After,1,-0.00730777710365752
NotPredicting1,After,1,-0.0088244352179269
NotPredicting1,After,1,0.00664875516667962
NotPredicting1,After,2,-0.00759908541416128
NotPredicting1,After,2,0.0162258831163247
NotPredicting1,After,2,-0.00153195951133966
NotPredicting1,After,2,-0.0011712706182152
NotPredicting1,After,2,-0.00411152211017907
NotPredicting1,After,2,0.0111722952375809
NotPredicting1,After,2,-0.0131238284520805
NotPredicting1,After,2,0.0113569565486008
NotPredicting1,After,2,-0.00851221817235152
NotPredicting1,After,2,-0.00711502647027373
NotPredicting1,After,2,-0.000607845567477246
NotPredicting1,After,2,0.0144503718862931
NotPredicting1,After,2,-0.00514703911418716
NotPredicting1,After,2,-0.0080136611747245
NotPredicting1,After,2,0.00805764396985372
NotPredicting1,After,2,0.0127482380097111
NotPredicting1,After,2,0.00269134913105518
NotPredicting1,After,2,-0.00797756512959798
NotPredicting1,After,2,0.00352779153035954
NotPredicting1,After,2,0.00106733488307024
NotPredicting1,After,2,0.0058978755841963
NotPredicting1,After,2,0.0104412964234749
NotPredicting1,After,2,0.00871113811930021
NotPredicting1,After,2,0.00520646168539921
NotPredicting1,After,2,-0.0101595098773638
NotPredicting1,After,2,-0.0173201452319821
NotPredicting1,After,2,-0.0219243156413237
NotPredicting1,After,2,-0.00969796627759933
NotPredicting1,After,2,-0.0144314668917408
NotPredicting1,After,2,-0.0176503366480271
NotPredicting1,After,2,-0.00331963854841888
NotPredicting1,After,2,-0.00880495893458525
NotPredicting1,After,2,0.0126758358286073
NotPredicting1,After,2,0.0116566689684987
NotPredicting1,After,2,0.00475294950107733
NotPredicting1,After,2,0.00410945022789141
NotPredicting1,After,2,-0.00205198970312874
NotPredicting1,After,2,-0.000756889504070083
NotPredicting1,After,2,-0.0154584075013796
NotPredicting1,After,2,0.00692038300136725
NotPredicting1,After,2,-0.0101058467601736
NotPredicting1,After,2,0.00210250541567802
NotPredicting1,After,2,0.00692424729155997
NotPredicting1,After,2,0.00802937312982976
NotPredicting1,After,2,-0.0246061951232453
NotPredicting1,After,2,0.00237254010668645
NotPredicting1,After,2,-0.00751534513741111
NotPredicting1,After,2,-0.00636027691264947
NotPredicting1,After,2,-0.0104382592253387
NotPredicting1,After,2,-0.00520159583538771
NotPredicting1,After,2,0.00669258491446575
NotPredicting1,After,2,0.00360054771105448
NotPredicting1,After,2,-0.00741405893738071
NotPredicting1,After,2,0.0110157450350622
NotPredicting1,After,2,0.00103484109664957
NotPredicting1,After,2,-0.00898509385297075
NotPredicting1,After,2,0.00278051973630985
NotPredicting1,After,2,-0.0125903791437546
NotPredicting1,After,2,-0.000666606647428125
NotPredicting1,After,2,0.0063825543038547
NotPredicting1,After,2,0.00303744928290447
NotPredicting1,After,2,0.00210329339218636
NotPredicting1,After,2,0.00707996698717276
NotPredicting1,After,2,-0.0119336005300283
NotPredicting1,After,3,0.010143085460489
NotPredicting1,After,3,0.00826208328362554
NotPredicting1,After,3,0.0092507884837687
NotPredicting1,After,3,0.0078289908512185
NotPredicting1,After,3,0.00218385846043626
NotPredicting1,After,3,-0.00438856302450101
NotPredicting1,After,3,0.00585244161387285
NotPredicting1,After,3,-0.0160177331417799
NotPredicting1,After,3,0.00687499910903474
NotPredicting1,After,3,-0.00158018603300055
NotPredicting1,After,3,-0.00696712670226892
NotPredicting1,After,3,0.00971183173047999
NotPredicting1,After,3,0.00638817359382908
NotPredicting1,After,3,0.010346574204353
NotPredicting1,After,3,-0.00214148312807083
NotPredicting1,After,3,0.00867946570118268
NotPredicting1,After,3,0.0123787934426218
NotPredicting1,After,3,-0.00687502220777484
NotPredicting1,After,3,0.00937420595437288
NotPredicting1,After,3,-0.0153275495395064
NotPredicting1,After,3,-0.00306095435128858
NotPredicting1,After,3,-0.013828265791138
NotPredicting1,After,3,-0.0213864760201735
NotPredicting1,After,3,0.00707250895599524
NotPredicting1,After,3,-0.00911889021517709
NotPredicting1,After,3,-0.00475358933908865
NotPredicting1,After,3,0.0102052316069603
NotPredicting1,After,3,0.00361033560087283
NotPredicting1,After,3,0.0117926538611452
NotPredicting1,After,3,-0.00293480496232708
NotPredicting1,After,3,0.00789167421559493
NotPredicting1,After,3,-0.0098019380432864
NotPredicting1,After,3,0.00137203776588043
NotPredicting1,After,3,0.000568892496327559
NotPredicting1,After,3,-0.00215083438282212
NotPredicting1,After,3,-0.00111845569820919
NotPredicting1,After,3,-0.00201855250634253
NotPredicting1,After,3,-0.0113686950256427
NotPredicting1,After,3,-0.00832314044237137
NotPredicting1,After,3,0.000260433958222469
NotPredicting1,After,3,0.0031897770628954
NotPredicting1,After,3,0.00197391972566644
NotPredicting1,After,3,-0.000651200612386068
NotPredicting1,After,3,0.00591101957009717
NotPredicting1,After,3,0.0112421487768491
NotPredicting1,After,3,-0.000264436394597093
NotPredicting1,After,3,-0.00664339680224657
NotPredicting1,After,3,-0.000827945458392302
NotPredicting1,After,3,0.0312064089812338
NotPredicting1,After,3,0.00859643084307512
NotPredicting1,After,3,0.011685700311015
NotPredicting1,After,3,0.00312954532758643
NotPredicting1,After,3,0.00328011174375812
NotPredicting1,After,3,-0.000463748570230867
NotPredicting1,After,3,0.00131867965683341
NotPredicting1,After,3,-0.00312756204220932
NotPredicting1,After,3,0.0132941237340371
NotPredicting1,After,3,0.0137835739490887
NotPredicting1,After,3,0.00529632049923142
NotPredicting1,After,3,0.0139279163752993
NotPredicting1,After,3,0.0160760491465529
NotPredicting1,After,3,0.0190945155918598
NotPredicting1,After,3,0.00713687064126134
NotPredicting1,After,3,0.00395974699252595
NotPredicting1,After,4,-0.00572410753617684
NotPredicting1,After,4,-0.00907367467880249
NotPredicting1,After,4,-0.00906395741427938
NotPredicting1,After,4,-0.00936144093672434
NotPredicting1,After,4,-0.00902645677948991
NotPredicting1,After,4,0.0101116969405363
NotPredicting1,After,4,0.031808960561951
NotPredicting1,After,4,0.0018379104634126
NotPredicting1,After,4,-0.0163591282131771
NotPredicting1,After,4,0.00739932851865888
NotPredicting1,After,4,0.0139514928062757
NotPredicting1,After,4,0.0090871565140939
NotPredicting1,After,4,0.0102519637730438
NotPredicting1,After,4,0.00256589272369941
NotPredicting1,After,4,-0.0172098316252232
NotPredicting1,After,4,-0.00694331338551516
NotPredicting1,After,4,0.0153697114437819
NotPredicting1,After,4,0.000196028229159613
NotPredicting1,After,4,-0.0138671817258
NotPredicting1,After,4,-0.00820682446161906
NotPredicting1,After,4,0.0195823134854436
NotPredicting1,After,4,0.000784210860729218
NotPredicting1,After,4,-0.00608886580448598
NotPredicting1,After,4,0.0128056338677804
NotPredicting1,After,4,0.00528545010214051
NotPredicting1,After,4,-0.0160268958037098
NotPredicting1,After,4,0.000616401220516612
NotPredicting1,After,4,-0.00516514666378498
NotPredicting1,After,4,0.0076564719590048
NotPredicting1,After,4,0.00584260529528062
NotPredicting1,After,4,0.00191731719921033
NotPredicting1,After,4,-0.00162138339752952
NotPredicting1,After,4,0.0125580015204226
NotPredicting1,After,4,0.0233023588856061
NotPredicting1,After,4,0.00551864985997478
NotPredicting1,After,4,0.0173026300326455
NotPredicting1,After,4,-0.00947939418256283
NotPredicting1,After,4,0.00507375380645196
NotPredicting1,After,4,0.0141413710080087
NotPredicting1,After,4,0.000191384460777044
NotPredicting1,After,4,-0.00870725667725007
NotPredicting1,After,4,-0.00467955352117618
NotPredicting1,After,4,-0.00452626155068477
NotPredicting1,After,4,-0.00019833135108153
NotPredicting1,After,4,-0.00130951408452044
NotPredicting1,After,4,0.0146973356604576
NotPredicting1,After,4,-0.00555075254912178
NotPredicting1,After,4,0.0011803051068758
NotPredicting1,After,4,0.00337688190241655
NotPredicting1,After,4,0.004999122582376
NotPredicting1,After,4,0.00100836856290698
NotPredicting1,After,4,0.0189398023455093
NotPredicting1,After,4,0.0346657303161919
NotPredicting1,After,4,-0.00921392183348265
NotPredicting1,After,4,-0.00401359191164374
NotPredicting1,After,4,0.00162937274823586
NotPredicting1,After,4,0.000768532603008983
NotPredicting1,After,4,-0.00360954475278656
NotPredicting1,After,4,0.00286745217939218
NotPredicting1,After,4,-0.00660422444343567
NotPredicting1,After,4,-0.00806046863241742
NotPredicting1,After,4,0.00817680120235309
NotPredicting1,After,4,0.016387468824784
NotPredicting1,After,4,-0.0104009496668975
NotPredicting1,Before,1,-4.06041120489438e-05
NotPredicting1,Before,1,-0.000613565571256913
NotPredicting1,Before,1,0.00172177682300874
NotPredicting1,Before,1,0.00859462702646852
NotPredicting1,Before,1,0.00947486950705449
NotPredicting1,Before,1,0.0089332244436567
NotPredicting1,Before,1,7.60479548868413e-05
NotPredicting1,Before,1,-0.000548336034019788
NotPredicting1,Before,1,0.00492924824357033
NotPredicting1,Before,1,-0.0049952941481024
NotPredicting1,Before,1,-0.0023022013095518
NotPredicting1,Before,1,0.00628045445773751
NotPredicting1,Before,1,0.00168288665978859
NotPredicting1,Before,1,0.016529254304866
NotPredicting1,Before,1,-0.0136818077104787
NotPredicting1,Before,1,0.0111122432475289
NotPredicting1,Before,1,0.00634134327992797
NotPredicting1,Before,1,0.00535435446848472
NotPredicting1,Before,1,-0.0053961705416441
NotPredicting1,Before,1,-0.00178816899036368
NotPredicting1,Before,1,0.00824244972318411
NotPredicting1,Before,1,0.0020735269645229
NotPredicting1,Before,1,0.00743164432545503
NotPredicting1,Before,1,-0.0023693436717925
NotPredicting1,Before,1,0.0062887646490708
NotPredicting1,Before,1,0.00824956661866357
NotPredicting1,Before,1,-0.00165075723392268
NotPredicting1,Before,1,-0.00034278534197559
NotPredicting1,Before,1,-0.00105045821207265
NotPredicting1,Before,1,0.00582670451452335
NotPredicting1,Before,1,-0.00135362660512328
NotPredicting1,Before,1,-0.00327568654514228
NotPredicting1,Before,1,0.00215925241354853
NotPredicting1,Before,1,0.00573037176703413
NotPredicting1,Before,1,0.000734530078868071
NotPredicting1,Before,1,0.000248619471676648
NotPredicting1,Before,1,-0.00527695605220894
NotPredicting1,Before,1,-0.00359525252133608
NotPredicting1,Before,1,-0.00318529976842304
NotPredicting1,Before,1,-0.00044821813935414
NotPredicting1,Before,1,0.0051859055335323
NotPredicting1,Before,1,-0.00301262852735817
NotPredicting1,Before,1,-0.000922049395740032
NotPredicting1,Before,1,0.0071601167631646
NotPredicting1,Before,1,-0.00237021758706154
NotPredicting1,Before,1,0.00151787436334416
NotPredicting1,Before,1,0.000963060767389834
NotPredicting1,Before,1,-0.0048387194207559
NotPredicting1,Before,1,-0.0121617624536157
NotPredicting1,Before,1,-0.00741169136017561
NotPredicting1,Before,1,-0.00108217863210787
NotPredicting1,Before,1,0.00602948231001695
NotPredicting1,Before,1,0.00206354981889945
NotPredicting1,Before,1,-0.00232265846959005
NotPredicting1,Before,1,-0.0010526156402193
NotPredicting1,Before,1,0.0141816139221191
NotPredicting1,Before,1,0.00591831010145446
NotPredicting1,Before,1,0.00464207765374643
NotPredicting1,Before,1,-0.00612246718568106
NotPredicting1,Before,1,-0.0101006222733607
NotPredicting1,Before,1,0.00409382573949794
NotPredicting1,Before,1,0.00510025334854921
NotPredicting1,Before,1,0.0116795857126514
NotPredicting1,Before,1,-0.00277850379158432
NotPredicting1,Before,1,0.0110503733158112
NotPredicting1,Before,1,0.00107112462380125
NotPredicting1,Before,1,0.00921959895640612
NotPredicting1,Before,2,-0.00735083299999436
NotPredicting1,Before,2,-0.0190240672479073
NotPredicting1,Before,2,-0.000599474757715749
NotPredicting1,Before,2,0.00310778338462114
NotPredicting1,Before,2,0.00281864920786271
NotPredicting1,Before,2,-0.00312329264124855
NotPredicting1,Before,2,0.000885809926937024
NotPredicting1,Before,2,9.55511786742136e-05
NotPredicting1,Before,2,0.00401474349200726
NotPredicting1,Before,2,-0.0119945574551821
NotPredicting1,Before,2,-0.00225708431874712
NotPredicting1,Before,2,0.00192961690481752
NotPredicting1,Before,2,0.00172061228659004
NotPredicting1,Before,2,-0.00142043048981577
NotPredicting1,Before,2,-0.000902582852480312
NotPredicting1,Before,2,-0.00135340729805951
NotPredicting1,Before,2,0.0022703891445417
NotPredicting1,Before,2,-0.0116200111806393
NotPredicting1,Before,2,-0.00629719036320845
NotPredicting1,Before,2,0.00207884066427747
NotPredicting1,Before,2,0.00872638763394207
NotPredicting1,Before,2,0.000769327726933019
NotPredicting1,Before,2,-0.00123836348454158
NotPredicting1,Before,2,0.0158717685068647
NotPredicting1,Before,2,0.00502322847023606
NotPredicting1,Before,2,0.00719450771187743
NotPredicting1,Before,2,0.0151118601982792
NotPredicting1,Before,2,-0.00175099870345245
NotPredicting1,Before,2,-0.00260643238046517
NotPredicting1,Before,2,-0.00362505166170498
NotPredicting1,Before,2,0.0112097687087953
NotPredicting1,Before,2,-0.00527682046716412
NotPredicting1,Before,2,0.00547441646146278
NotPredicting1,Before,2,-0.0017098371948426
NotPredicting1,Before,2,-0.00476606871476785
NotPredicting1,Before,2,0.00239547214005142
NotPredicting1,Before,2,-0.000455717303945373
NotPredicting1,Before,2,-0.00375817048673828
NotPredicting1,Before,2,0.000106703742252042
NotPredicting1,Before,2,0.00646682580312093
NotPredicting1,Before,2,-0.00200857868185267
NotPredicting1,Before,2,0.0126236393116415
NotPredicting1,Before,2,-0.00727021073301633
NotPredicting1,Before,2,1.95029521516214e-05
NotPredicting1,Before,2,-0.00389241892844439
NotPredicting1,Before,2,-0.0123115094999472
NotPredicting1,Before,2,-0.012094554801782
NotPredicting1,Before,2,0.00343329998819778
NotPredicting1,Before,2,-0.00198621341648201
NotPredicting1,Before,2,-0.00273101272371908
NotPredicting1,Before,2,-0.00883983898287018
NotPredicting1,Before,2,0.00245807806883628
NotPredicting1,Before,2,-0.00521715187157194
NotPredicting1,Before,2,-0.00188134366180748
NotPredicting1,Before,2,0.00930590927600861
NotPredicting1,Before,2,-0.00989582575857639
NotPredicting1,Before,2,0.00138544947064171
