BeforeorAfter,Lateness,CNVSlope
Before,1,0.00863254256546497
Before,1,0.00233198081453641
Before,1,-0.00455508228333201
Before,1,-0.00303597127397855
Before,1,0.0120918513663734
Before,1,0.0133505774817119
Before,1,-0.00448609585873783
Before,1,0.000770683633163571
Before,1,0.0013439804315567
Before,1,0.000480969048415621
Before,1,0.00577184932384019
Before,1,-0.0013279909423242
Before,1,0.00330913191040357
Before,1,0.00633830033863584
Before,1,-0.00208590247590716
Before,1,-0.00465498476599654
Before,1,0.00779784951979915
Before,1,0.00149742389718692
Before,1,0.0146001012374957
Before,1,0.00957609247416258
Before,1,0.0278279290844997
Before,1,-0.0025876840033258
Before,1,0.0078532660069565
Before,1,-0.000865526613779366
Before,1,0.0152053645191093
Before,1,0.00967306018962214
Before,1,-0.0046165285166353
Before,1,0.00456346241602053
Before,1,0.00433762472433348
Before,1,-0.00172841091019412
Before,1,0.014957076869905
Before,1,0.00877717214946946
Before,1,0.00148649505960445
Before,1,-0.00371564521143834
Before,1,0.000826959653447072
Before,1,0.00773827056400478
Before,1,-0.00621774156267444
Before,1,-0.00363600013467173
Before,1,-0.00457418523728848
Before,1,-0.00246595265343785
Before,1,0.00343681243248284
Before,1,0.00717581924982369
Before,1,0.00657240503157179
Before,1,0.00668349388676385
Before,1,0.0137682780623436
Before,1,0.0177564026477436
Before,1,-0.00691656209528446
Before,1,-0.00741380561764042
Before,1,0.0043474268168211
Before,1,-0.00712285683645556
Before,1,-0.0129467807904196
Before,1,-0.00475267320871353
Before,1,-0.0125287614452342
Before,1,-0.00708400054524342
Before,1,0.00612503321220477
Before,1,-0.00501079744814585
Before,1,-0.00374634331092238
Before,1,0.0130426281442245
Before,1,0.0117061445489526
Before,1,0.0101777614715199
Before,2,-0.00534533616155386
Before,2,-0.00537385325878859
Before,2,-0.00167114362314654
Before,2,0.00232087326488302
Before,2,-0.00409021368250251
Before,2,0.00708491091306011
Before,2,-0.0122664192846666
Before,2,0.00293767987750471
Before,2,0.00627000761839251
Before,2,-0.00493693468160927
Before,2,0.00419075845275074
Before,2,-0.00700922558705012
Before,2,0.0022320068286111
Before,2,0.00191333261318505
Before,2,-0.00472852316064139
Before,2,-0.0049836536248525
Before,2,0.0073025804789116
Before,2,0.0128868191192547
Before,2,-0.00466028841522833
Before,2,0.00946722598746419
Before,2,-0.00356232941461106
Before,2,0.0160190492557983
Before,2,0.00831872581814726
Before,2,0.00521075756599506
Before,2,0.00349625331970553
Before,2,-0.00411545576450105
Before,2,0.000901196772853533
Before,2,0.00571404335399469
Before,2,-0.00338930527990063
Before,2,0.00551096621590356
Before,2,0.00236124937267353
Before,2,0.00641212177773317
Before,2,0.0198158480537434
Before,2,0.000824460138877233
Before,2,-0.0075531139348944
Before,2,-0.00737091239231328
Before,2,0.00892064596215884
Before,2,0.00766192733620604
Before,2,0.0101723552991947
Before,2,-0.00223436470453938
Before,2,0.00569315813481808
Before,2,0.00534110580823229
Before,2,0.00101463015501698
Before,2,0.010991369218876
Before,2,0.0098166300970964
Before,2,0.00307645757372181
Before,2,0.00855714315548539
Before,2,0.0111664831638336
Before,2,0.00270991275707881
Before,2,0.0127477596203486
Before,2,-0.00876793280864755
Before,2,0.00613980926573277
Before,2,0.00204351125285029
Before,2,-0.00605560552018384
Before,2,0.00642166736846169
Before,2,-0.00374947069212794
Before,2,-0.00721661187708378
Before,2,-0.00422671996057034
Before,2,0.0038807667636623
Before,2,0.0107142909740408
Before,2,0.0117342888067166
Before,2,-0.0153947803191841
Before,2,0.0128960870206356
Before,2,0.00656175244754801
Before,2,0.00146687092880408
Before,2,-0.00239538789416353
Before,2,-0.000937919830903411
Before,2,0.0229742291073004
Before,2,-0.00351942532385389
Before,2,-0.000777805301671227
Before,3,0.00137092099369814
Before,3,0.010121762752533
Before,3,-0.00399464330015083
Before,3,-0.00343778539293756
Before,3,-0.0079621272161603
Before,3,-0.00386492535471916
Before,3,0.000781534550090631
Before,3,0.00886983304129293
Before,3,-0.00555538494760791
Before,3,0.0016376660981526
Before,3,0.0101671831992765
Before,3,0.0244007563839356
Before,3,-0.00595616114636262
Before,3,0.00603025266900659
Before,3,0.0181701017233233
Before,3,0.00458263029577211
Before,3,-0.00507625828807553
Before,3,-0.00255452212877572
Before,3,0.013354144214342
Before,3,-0.00191565688389043
Before,3,-0.00135553589401146
Before,3,0.00672503188252449
Before,3,0.0106936308244864
Before,3,-0.00354628318261045
Before,3,3.80911127043267e-05
Before,3,-0.00946863957991203
Before,3,-0.00500233135729407
Before,3,0.00168072211090475
Before,3,-0.0132942677009851
Before,3,0.00791531739135583
Before,3,0.00451267642589907
Before,3,-0.00578706245869398
Before,3,0.00249891510854165
Before,3,0.00842743366956711
Before,3,0.0035290252417326
Before,3,-0.00934012824048599
Before,3,0.0142358534115677
Before,3,-0.00321958937759822
Before,3,-0.00178771691086392
Before,3,-0.0028927461632217
Before,3,0.00453859272723397
Before,3,0.00832705323894819
Before,3,0.00246058303552369
Before,3,0.0128202730362924
Before,3,0.0107676691065232
Before,3,0.01069979967239
Before,3,0.00975984893739223
Before,3,0.0142422164790332
Before,3,0.000850609658906857
Before,3,0.00785000948235393
Before,3,0.00733983128642042
Before,3,-0.00553835354124506
Before,3,0.0228858850896358
Before,3,-0.00167527577529351
Before,3,-0.0100927439828714
Before,3,-0.00686946418136358
Before,3,-0.00147094251587987
Before,3,-0.0142627066622178
Before,3,-0.00278678551937143
Before,3,-0.00412953906925395
Before,3,-0.00631346117491679
Before,3,0.00115521497597607
Before,3,0.00862843419114749
Before,3,0.0199953724319736
Before,3,0.00118135024483005
Before,3,-0.0115929593642553
Before,3,-0.0145613250012199
Before,3,0.00506776881714662
Before,3,-0.00763985173155864
Before,3,-0.00898464738080899
Before,4,-0.0109937527837853
Before,4,0.00312865121910969
Before,4,0.0024901299426953
Before,4,0.00879842570672433
Before,4,0.0045469026081264
Before,4,-0.00240349671609389
Before,4,-0.00981715833768249
Before,4,0.00194054624686639
Before,4,0.00853786314837635
Before,4,0.0179469181845586
Before,4,-0.00343677956455698
Before,4,-0.00575968405852715
Before,4,-0.0110233982559294
Before,4,0.0022227013638864
Before,4,0.00742639725406965
Before,4,0.0022548438088658
Before,4,0.00991848297417164
Before,4,0.0180693330864112
Before,4,0.00345959638555845
Before,4,-0.00662332734403511
Before,4,0.00454945722594857
Before,4,0.0137103198406597
Before,4,0.0140257154901822
Before,4,-0.0050455704331398
Before,4,0.00466420159985622
Before,4,-0.00816671092373629
Before,4,-0.00576417644818624
Before,4,0.0061281550830851
Before,4,0.00263599713798612
Before,4,0.00358502535770337
Before,4,-0.00535520197202762
Before,4,-0.00475549480567376
Before,4,0.000151692268749078
Before,4,-0.00798214320093393
Before,4,0.00730161182582378
Before,4,0.000590442456693078
Before,4,0.0164758712053299
Before,4,-0.0114805184615155
Before,4,0.0048912411245207
Before,4,0.00547653638447324
Before,4,0.0132940094918013
Before,4,0.000325160101056099
Before,4,-0.00163241499103606
Before,4,0.00998653129984935
Before,4,0.00441579225783547
Before,4,-0.0126256784424186
Before,4,0.0133389290422201
Before,4,-0.000890757461699347
Before,4,-0.0107496812318762
Before,4,0.00317383169506987
Before,4,-0.00268747803056613
Before,4,-0.00797434880708655
Before,4,-0.000744884833693504
Before,4,0.0100854113698006
Before,4,0.00502895706934699
Before,4,0.00911521816548581
Before,4,0.00301363268954447
Before,4,0.0145694195913772
Before,4,0.0156437152375778
Before,4,-0.00843357259873301
Before,4,-0.00479792070109397
Before,4,-3.67670630415281e-05
Before,4,-0.00643355669065689
Before,4,0.016733610847344
Before,4,-0.00046201515942812
Before,4,0.00558796307692925
Before,4,0.0129182102779547
Before,4,-0.013703986381491
Before,4,-0.00907222096187373
Before,4,-0.0177098025257389
Before,1,0.017590678917865
Before,1,0.00616896338760853
Before,1,0.0110509418106327
Before,1,-0.00428143145594125
Before,1,0.00189620706563195
Before,1,0.000544245510051648
Before,1,-0.0056352138829728
Before,1,0.0129933198913932
Before,1,-0.00420732877682894
Before,1,0.00967243841538827
Before,1,-0.00452944201727708
Before,1,0.000652353201682369
Before,1,0.00512112242480119
Before,1,0.00790704724689325
Before,1,0.00412965410699447
Before,1,0.000841472297906876
Before,1,0.00605846499092877
Before,1,0.00890141461665432
Before,1,0.0056391004472971
Before,1,0.00167348111669223
Before,1,-0.00308438188706835
Before,1,0.0163989185045163
Before,1,0.00425593818848332
Before,1,0.00245960343939563
Before,1,0.0145388922343651
Before,1,-0.0201119541501005
Before,1,0.00276433785135547
Before,1,0.00486510650565227
Before,1,0.00580260157585144
Before,1,-0.00444455925996105
Before,1,0.000184432535509889
Before,1,-0.00279781447413067
Before,1,-0.0056163158636385
Before,1,0.00744596527268489
Before,1,-0.00779202813282609
Before,1,-0.00222379504702985
Before,1,-0.00967400649096817
Before,1,-0.0089825806596006
Before,1,0.00522819301113486
Before,1,0.01021441227446
Before,1,0.0060003373461465
Before,1,0.0244658321219807
Before,1,0.00131610924533258
Before,1,0.012444088080277
Before,1,0.0119952633976936
Before,1,0.01417814794695
Before,1,0.0150835538903872
Before,1,-0.00447574723511934
Before,1,-0.00940983789041638
Before,1,0.00343168899416924
Before,1,0.00585755364348491
Before,1,-0.0043273785073931
Before,1,0.00655332983781894
Before,1,-0.00729759557483097
Before,1,-0.00425370262625317
Before,1,0.0108160025750597
Before,1,0.0120019363239408
Before,1,-0.00667705631349236
Before,1,0.00988701699922482
Before,1,0.00717404170427471
Before,1,-0.00277971064982315
Before,1,0.00863177748396993
Before,1,0.00280760197589795
Before,1,0.0111642417808374
Before,1,0.00310581953575214
Before,1,0.0150428811709086
Before,1,0.00928935959624747
Before,1,-0.00345537461301622
Before,1,-0.0114785172821333
Before,1,-0.00978634607357283
Before,2,0.00888919310333828
Before,2,0.00294718759444853
Before,2,0.00825110931570331
Before,2,0.0161095882455508
Before,2,-0.00258152136423936
Before,2,0.0104574781532089
Before,2,0.00178769262856804
Before,2,0.00806324432293574
Before,2,0.00871517059082786
Before,2,-0.00549415809412797
Before,2,0.00456129068819185
Before,2,0.00135152911146482
Before,2,-0.00134162488393486
Before,2,-0.000614879468533521
Before,2,0.0026420804982384
Before,2,0.00138754273454348
Before,2,0.00611598758647839
Before,2,0.0081541517477793
Before,2,0.0134190963581204
Before,2,0.00943927777310213
Before,2,0.019135053580006
Before,2,0.00507147579143445
Before,2,0.0101420515760159
Before,2,0.0195493921637535
Before,2,-0.00720010030393799
Before,2,0.005110755097121
Before,2,0.0231054746545851
Before,2,0.0133962801968058
Before,2,0.0154831608136495
Before,2,0.0135197788476944
Before,2,0.0135127414638797
Before,2,0.0090052728385975
Before,2,0.00424466848683854
Before,2,0.0215775923182567
Before,2,-0.00513767792532841
Before,2,0.00484268801907698
Before,2,0.0229463158175349
Before,2,-0.00223643643160661
Before,2,0.00275426972075365
Before,2,-0.00436612985019262
Before,2,-0.00894646455223362
Before,2,0.00218040388790541
Before,2,0.00542689689124624
Before,2,-0.000520773697644472
Before,2,0.00167272340816756
Before,2,-0.0105257043614984
Before,2,-0.00399535009637475
Before,2,-0.00121335710476463
Before,2,0.000437385402619839
Before,2,0.00979796377941966
Before,2,-0.00555093066456417
Before,2,-0.00260975118726492
Before,2,0.000698348662505547
Before,2,0.0171933711195985
Before,2,0.0187248010188341
Before,2,0.0048254644498229
Before,2,-0.0106823871634939
Before,2,-0.000817374947170416
Before,2,0.0133468319351474
Before,2,-0.00696100791295369
Before,2,0.0173423513770103
Before,2,-0.00276925018018422
Before,2,-0.00989964425874253
Before,2,0.0077221089353164
Before,2,-0.0109354083930763
Before,2,0.0039985425149401
Before,2,-0.00507496779997988
Before,2,0.00873263801137606
Before,2,0.0154588843385379
Before,2,-0.00499446333075563
Before,3,0.015635465271771
Before,3,0.000782175901501129
Before,3,0.00221926464776819
Before,3,-0.000204033839205901
Before,3,0.0123476731241681
Before,3,-0.00245727885824939
Before,3,0.00192364340182394
Before,3,0.00886881972352664
Before,3,-0.00329711513283352
Before,3,0.0141532899190982
Before,3,0.0149874859877552
Before,3,-0.00202041212469339
Before,3,0.00622371413434545
Before,3,0.00616312321896354
Before,3,0.00552191383515795
Before,3,-0.000456916944434245
Before,3,-0.000855235120980069
Before,3,-0.000382897072995547
Before,3,-0.0144524499773979
Before,3,0.00834553626676401
Before,3,-0.00943244248628616
Before,3,-0.0152792949229479
Before,3,0.00352824487102528
Before,3,-0.00619138994564613
Before,3,0.0112299267202616
Before,3,-0.00143665133509785
Before,3,0.0164274924124281
Before,3,0.00777036789804697
Before,3,0.00652890683462222
Before,3,0.00598507266840898
Before,3,-0.00987467107067156
Before,3,0.00607098639011383
Before,3,-0.0037478803715203
Before,3,-0.000958173865607629
Before,3,-0.0171123078713814
Before,3,-0.0042594193170468
Before,3,0.00253362891574701
Before,3,-0.000239024249215921
Before,3,0.0011090124413992
Before,3,0.00726921611931175
Before,3,-0.00432240233446161
Before,3,0.0158505011349916
Before,3,-0.00416301221897205
Before,3,0.00294525129720569
Before,3,-0.00382074915493528
Before,3,0.00748877537747224
Before,3,0.0114249171068271
Before,3,-0.00997454238434633
Before,3,0.00817093385073046
Before,3,0.00224668967227141
Before,3,-0.00917383360986908
Before,3,0.0191588749488195
Before,3,-0.0256412060310443
Before,3,-0.0108226023924847
Before,3,-0.000385400312855684
Before,3,0.00352034900182237
Before,3,0.00306981056928635
Before,3,-0.00384113215841353
Before,3,-0.00264061459650596
Before,3,0.000682427547872066
Before,3,0.0321109599123398
Before,3,-0.00414437835570425
Before,3,0.00956621921310822
Before,3,-0.00570917758159339
Before,3,-0.00577797507867217
Before,3,-0.0152069255709648
Before,3,0.00168975186534226
Before,3,0.00912551092915237
Before,3,-0.00458024876813094
Before,3,-0.00846098192657034
Before,4,-0.0109953635061781
Before,4,0.00574857896814744
Before,4,0.0016222169312338
Before,4,0.00732478406280279
Before,4,0.00753035598124067
Before,4,0.00176281590635578
Before,4,-0.00710788951255381
Before,4,-0.000555442306601132
Before,4,0.00653166872022363
Before,4,0.0118403951637447
Before,4,0.00227960649256905
Before,4,-0.000681506935507059
Before,4,-0.0105858302364747
Before,4,0.00139448869352539
Before,4,0.00439870481689771
Before,4,0.0054948067991063
Before,4,0.0117587006340424
Before,4,0.0257329742113749
Before,4,-0.000707873453696569
Before,4,-0.00501057769482334
Before,4,0.0070324115610371
Before,4,0.00825354658688108
Before,4,0.00632809024925033
Before,4,-0.0106612644158304
Before,4,0.00150970447187622
Before,4,-0.00791588588617742
Before,4,-0.00329577984909217
Before,4,-0.00118136413705846
Before,4,0.00186524373323967
Before,4,0.0057277400046587
Before,4,-0.00885596716155609
Before,4,-0.00158927869051695
Before,4,0.0011130584947144
Before,4,0.00558928027749062
Before,4,0.00518649630248547
Before,4,0.000181569708123182
Before,4,0.0386863971749941
Before,4,-0.0115221291780472
Before,4,0.00280514483650525
Before,4,0.00256069206322233
Before,4,0.0095489244752874
Before,4,0.00222532858606428
Before,4,-0.00320360963814892
Before,4,-0.000798884546384215
Before,4,0.0050932876765728
Before,4,-0.00822101704155405
Before,4,0.0146986491357287
Before,4,-0.00779021034638087
Before,4,-0.0220838666427881
Before,4,0.00263535991931955
Before,4,-0.0021145452822869
Before,4,0.000569770578294992
Before,4,0.00537825562059879
Before,4,0.00926841283217072
Before,4,0.00217314844000308
Before,4,0.00269234779989347
Before,4,0.00663276234020789
Before,4,0.015505096099029
Before,4,0.0108947983632485
Before,4,-0.00952289183624089
Before,4,-0.00912862247787416
Before,4,-0.0118859708309174
Before,4,-0.00328999136885007
Before,4,0.0188438330466549
Before,4,-0.00176216968490432
Before,4,0.00866512954235077
Before,4,0.00860180581609408
Before,4,-0.0119249261915684
Before,4,-0.00991721003689842
Before,4,-0.00569550506770611
Before,1,0.000510838464833796
Before,1,0.0129366405308247
Before,1,-0.00166882551275194
Before,1,0.0258806856969992
Before,1,0.0122830603892605
Before,1,-0.00154350275018563
Before,1,-0.00108897189299266
Before,1,0.0168514394511779
Before,1,0.00536174684142073
Before,1,0.00496061860273282
Before,1,0.00315583202367028
Before,1,0.0182769714544217
Before,1,-0.00236613025966411
Before,1,0.000507664619362913
Before,1,0.00766797922551632
Before,1,-0.0108706249545018
Before,1,0.0101579365630945
Before,1,-0.000914684458014866
Before,1,0.00596618520406385
Before,1,0.00487662199884653
Before,1,0.0079989245471855
Before,1,0.00197457615286112
Before,1,-0.00899937869204829
Before,1,0.0120405486474435
Before,1,-0.00426988501567394
Before,1,0.0295981063197056
Before,1,0.00973866422039767
Before,1,0.00717257855770489
Before,1,0.0132417744025588
Before,1,0.0127582872907321
Before,1,0.00811258245569964
Before,1,-0.000185175410782297
Before,1,0.00759212220630919
Before,1,0.00145283100816111
Before,1,0.0050003863289021
Before,1,0.00237398028063277
Before,1,0.00108781444335667
Before,1,0.0172736580328395
Before,1,0.00583155577381452
Before,1,0.0086229353522261
Before,1,0.000527223014311554
Before,1,-0.00294885543795923
Before,1,-0.00331257621292025
Before,1,0.00583684780091668
Before,1,0.00785092536049584
Before,1,-0.00467063952055469
Before,1,0.00407333648763597
Before,1,0.00111209787428379
Before,1,-0.0050409142083178
Before,1,0.0158797632902861
Before,1,-0.00532775488682091
Before,1,-0.00806633429601789
Before,1,0.000380578373248378
Before,1,0.00325379567220807
Before,1,0.00800251929710309
Before,1,0.0107392966747284
Before,1,0.00641116771536569
Before,1,0.00574456822747986
Before,1,-0.0027112841392712
Before,1,0.0318992448349794
Before,1,0.000527940496491889
Before,1,0.0216611130163074
Before,1,0.0061875778871278
Before,1,0.00335773701469103
Before,1,0.0175986886024475
Before,1,0.0100294638735553
Before,1,0.00288904815291365
Before,1,0.0134375592072805
Before,1,0.00133892785136898
Before,1,-0.00430829846300185
Before,2,0.00940903446947535
Before,2,0.00912817164013783
Before,2,0.0131991232434909
Before,2,0.00669488737670084
Before,2,-0.00292976804000015
Before,2,0.0106214258509378
Before,2,0.00910737652642032
Before,2,0.00387055892497301
Before,2,0.0224960992733638
Before,2,-0.00387355654189984
Before,2,-0.00147890478062133
Before,2,0.000163900365199273
Before,2,0.0153730934641014
Before,2,-0.00710587544987599
Before,2,0.00933093453447024
Before,2,0.00084933607528607
Before,2,0.00376080380131801
Before,2,-0.000910873369624217
Before,2,0.0189658254384995
Before,2,-2.7017241033415e-05
Before,2,0.0137622226029634
Before,2,0.0177692783375581
Before,2,0.0026485514244996
Before,2,0.00567756275025507
Before,2,-7.52117484807968e-05
Before,2,-0.000778272437552611
Before,2,0.0104434741660953
Before,2,-0.00724668055772781
Before,2,0.00354758258132885
Before,2,0.0108593663511177
Before,2,0.0151332806174954
Before,2,0.012859585074087
Before,2,0.0124555282915632
Before,2,0.0131298849980036
Before,2,0.00285285493979851
Before,2,-0.00494609928379456
Before,2,-0.0106621282175183
Before,2,0.0157757314542929
Before,2,0.0017621951798598
Before,2,-0.0194155983626842
Before,2,0.00795673198687533
Before,2,0.0175091565276186
Before,2,0.00535782147198915
Before,2,0.0213178306197127
Before,2,0.0114230069642266
Before,2,-0.00188411663596829
Before,2,0.00217429236120855
Before,2,-0.00591207512964805
Before,2,-0.00449490070847484
Before,2,-0.00574302580207586
Before,2,-0.0109179718419909
Before,2,0.00469310743210372
Before,2,-0.0328053484360377
Before,2,0.00104339785563449
Before,2,0.0376485735177994
Before,2,-0.00806956714950502
Before,2,0.0118944677524269
Before,2,0.00206878761916111
Before,2,-0.00954749155789614
Before,2,-0.0012347789403672
Before,2,0.0101878296894332
Before,2,0.00986336070733766
Before,2,0.00240086116051922
Before,2,-0.0115701134006182
Before,2,-0.0113786963435511
Before,2,-0.00374087144155055
Before,2,0.0103728243460258
Before,2,-0.014321753444771
Before,2,-0.00748333164180319
Before,2,-0.0291980306307475
Before,3,0.00997996982187033
Before,3,0.0287884961192807
Before,3,-0.00743631405445437
Before,3,0.00207999736691515
Before,3,0.0127479632695516
Before,3,0.00173727502503122
Before,3,-0.00220641926474248
Before,3,0.00841353290403883
Before,3,-0.00828546735768517
Before,3,0.00827287674959128
Before,3,0.00231716393803557
Before,3,0.00801425574657818
Before,3,-0.000868835641692082
Before,3,0.0112981809458385
Before,3,-0.00117232805738846
Before,3,0.00971034122630954
Before,3,-0.0188200219223897
Before,3,-0.00671959269675426
Before,3,0.00079364733149608
Before,3,0.0154302730225027
Before,3,0.000909124112998446
Before,3,0.00280658590296904
Before,3,0.0109039411569635
Before,3,0.00914425736603638
Before,3,0.00433285293790201
Before,3,0.00651024266456564
Before,3,0.000139324149737755
Before,3,-0.0102805526306232
Before,3,-0.00519731175154448
Before,3,-0.00510535063222051
Before,3,0.00439228295969466
Before,3,0.000843819075574478
Before,3,0.00120424300742646
Before,3,-0.0219487107048432
Before,3,-0.000843486903856198
Before,3,-0.00866692715014021
Before,3,0.00617927747468154
Before,3,-0.00106167265524467
Before,3,0.00372024330620964
Before,3,0.0102092761080712
Before,3,0.00242566969245672
Before,3,-0.00400433029669027
Before,3,-0.00163821903212617
Before,3,0.00271038819725315
Before,3,0.00899798485140006
Before,3,0.00766788221274813
Before,3,-0.00268243509344757
Before,3,0.000111815868876874
Before,3,-0.00390840633190237
Before,3,0.0119597464799881
Before,3,0.0022967578843236
Before,3,-0.00157544412650168
Before,3,0.0189635623246431
Before,3,0.00875959580541045
Before,3,-0.0209487676620483
Before,3,0.000875422364818708
Before,3,0.00553101479696731
Before,3,0.0106745323476692
Before,3,-0.0254112289597591
Before,3,-0.0136342652452489
Before,3,-0.000509723555296659
Before,3,0.01619851992776
Before,3,-0.0118215514812618
Before,3,0.00661221654930462
Before,3,-0.000604765916553636
Before,3,0.00957008994494875
Before,3,0.00897529597083727
Before,3,-0.00473420228809118
Before,3,0.000472897867439315
Before,3,0.00103122405077253
Before,4,-0.0119385511303941
Before,4,0.00863040580103795
Before,4,0.0107288314029574
Before,4,-0.00307523102189104
Before,4,-0.000472207243243853
Before,4,0.00574089547929664
Before,4,-0.00223966385237873
Before,4,0.00643692665228931
Before,4,-0.00133962047402747
Before,4,0.0185927739366889
Before,4,-0.00204468114922444
Before,4,0.0121219603655239
Before,4,-0.00704386550933123
Before,4,-0.00147727334145505
Before,4,-0.00732323201373219
Before,4,-0.00583227052508543
Before,4,-0.00176458961019913
Before,4,0.0254950793460011
Before,4,0.00188718332598607
Before,4,0.00069021926416705
Before,4,0.00519946590065956
Before,4,0.00302107476939758
Before,4,0.00854612568703791
Before,4,-0.00594715665404995
Before,4,0.00314731624287864
Before,4,0.00630882141801218
Before,4,-0.000649930152576417
Before,4,-0.000999840636116763
Before,4,0.00815521739423275
Before,4,0.0298484029869239
Before,4,-0.00112809388277431
Before,4,0.00886621636648973
Before,4,-0.0012788459037741
Before,4,0.0318640389790138
Before,4,0.0159266901512941
Before,4,0.00025693909265101
Before,4,0.0240147719159722
Before,4,0.0012287770708402
Before,4,0.0092964693903923
Before,4,-0.0021792235202156
Before,4,-0.0103947132981072
Before,4,-0.000564211901898185
Before,4,7.1180664235726e-05
Before,4,0.00450372144890328
Before,4,0.015031881009539
Before,4,0.0070703288850685
Before,4,0.00869682136302193
Before,4,0.00177771846453349
Before,4,-0.0161604476161301
Before,4,-0.0113728183011214
Before,4,0.00459964790691932
Before,4,0.0191342380518715
Before,4,0.025622380276521
Before,4,0.00512427403979624
Before,4,0.00146327361774941
Before,4,0.00488223486657565
Before,4,0.012324292678386
Before,4,0.0118141405594846
Before,4,0.00775730862126996
Before,4,-0.00571558092876027
Before,4,-0.00689339628055071
Before,4,-0.0158729981631041
Before,4,0.000145890129109224
Before,4,0.00692530352777491
Before,4,0.000647907960228622
Before,4,0.0208808928728104
Before,4,-0.000423250715054261
Before,4,-0.010274758329615
Before,4,0.010564853126804
Before,4,-0.00351582886651158
Before,1,-0.00057071711247166
Before,1,-0.00422659997517864
Before,1,-0.00574253918603063
Before,1,0.00615754232664282
Before,1,-0.0113481022417545
Before,1,-0.00161476084031165
Before,1,0.00132626859704033
Before,1,0.00514620697746674
Before,1,-0.00216391480838259
Before,1,0.00384654306496183
Before,1,-0.00342428711398194
Before,1,-0.00432166841346771
Before,1,-0.000742882063301901
Before,1,-0.00452942711611589
Before,1,0.0065085522364825
Before,1,0.00382629440476497
Before,1,0.00155043043196201
Before,1,0.000802280614152551
Before,1,-0.00246681210895379
Before,1,0.00484373873526541
Before,1,-0.0094762242709597
Before,1,-0.00163198409912487
Before,1,-0.00692752997080485
Before,1,-0.00822476980586847
Before,1,-0.0049439932530125
Before,1,0.00636951279981683
Before,1,0.0118868517068525
Before,1,-0.00782151706516743
Before,1,-0.00811692591135701
Before,1,-0.00534487670908372
Before,1,0.00616568047553301
Before,1,0.00469541208197673
Before,1,-0.0109665840864182
Before,1,0.0024633447950085
Before,1,-0.0115755219012499
Before,1,0.004223491375645
Before,1,-0.021931408594052
Before,1,0.0150422713874529
Before,1,0.00435885530896485
Before,1,0.00308679121856888
Before,1,-0.00284994579851627
Before,1,-0.00153807434253395
Before,1,0.00722481900205215
Before,1,0.0121653997339308
Before,1,0.0052506293480595
Before,1,-0.0118654963249962
Before,1,-0.00465882204783459
Before,1,0.000197645043954253
Before,1,-0.0109055116772652
Before,1,0.00646680872887373
Before,1,0.00443324632942677
Before,1,0.000109485428159436
Before,1,-0.000842559151351452
Before,1,-0.00387405681734284
Before,1,-0.00462196425845226
Before,1,-0.0114346990982691
Before,1,-0.00503108836710453
Before,1,0.00212197502454122
Before,1,-0.0187946738054355
Before,1,0.00585810926471216
Before,1,0.0120715804708501
Before,1,0.0134519680092732
Before,1,0.00723727016399304
Before,1,-0.0181188811548054
Before,1,0.00401638339584072
Before,1,-0.00787005946040154
Before,1,0.0182922324165702
Before,1,0.00383194504926602
Before,1,0.00723810245593389
Before,1,-0.00505107866289715
Before,2,-0.00246141625878712
Before,2,0.00412241187101851
Before,2,0.00196636786373953
Before,2,0.00131675294445207
Before,2,0.0100643675153454
Before,2,0.00107268259550134
Before,2,-0.00670104535917441
Before,2,0.00691742682829499
Before,2,0.00681518926285207
Before,2,0.0124036114042004
Before,2,-0.00445322575978935
Before,2,0.00244724284857512
Before,2,0.00566719938069582
Before,2,0.0018644945230335
Before,2,-0.00357174749175707
Before,2,0.0140355962018172
Before,2,0.00228048667001228
Before,2,-0.00661211262922734
Before,2,-0.0112992694290976
Before,2,0.000774491345509887
Before,2,0.00514421714857842
Before,2,-0.00020667909605739
Before,2,-0.0027103911464413
Before,2,0.00545644537972597
Before,2,0.00628438040924569
Before,2,0.00449538611186047
Before,2,0.0075063231245925
Before,2,-0.0101129505783319
Before,2,-0.00924219039734453
Before,2,-0.00555853770735363
Before,2,-0.000291982355217139
Before,2,-0.00651880539953709
Before,2,-0.008662004256621
Before,2,-0.00790899557371934
Before,2,0.0291087632843604
Before,2,0.00491864265253146
Before,2,-0.000590319260178755
Before,2,0.0078948069907104
Before,2,0.027009900038441
Before,2,0.00510489816466967
Before,2,0.0152289332278694
Before,2,-0.0136812602480253
Before,2,0.000923367838064829
Before,2,0.0335931554436684
Before,2,0.0180116485183438
Before,2,-0.022077743584911
Before,2,-0.00533137610182166
Before,2,0.0207198470210036
Before,2,-0.0187433368215958
Before,2,-0.00130462235150238
Before,2,-0.00322624109685421
Before,2,-0.00586817932586807
Before,2,-0.00697543240191105
Before,2,0.000676247155449043
Before,2,-0.000547371339052916
Before,2,0.0235608331859112
Before,2,-2.3351632989943e-05
Before,2,0.00189285034624239
Before,2,-0.00404069432988763
Before,2,-0.0127928229048848
Before,2,0.00771813994894425
Before,2,-0.00599155264596144
Before,2,-0.00402440161754688
Before,2,-0.00159891248525431
Before,2,0.00955588339517514
Before,2,-0.0156984174003204
Before,2,0.0014980873093009
Before,2,0.0189929424474637
Before,2,-0.0222174972295761
Before,2,-0.00701861067985495
Before,3,0.00200341936821739
Before,3,0.00954940166169157
