Lateness,CNVSlope
1,-0.00935894685486952
1,0.000686826868331991
1,-0.00477232139868041
1,-0.00109935155099568
1,-0.00205484473553952
1,-0.00331290481456866
1,-0.00626467214897275
1,-0.0104515291750431
1,-0.00401149701792747
1,0.0014093160086001
1,-0.00108088946020265
1,-0.00211621382186422
1,4.06014344965418e-05
1,-0.00628265598788857
1,-0.00641739989320437
1,-0.00233838162967004
1,0.00343964559336503
1,-0.00219907235198965
1,-0.00690655037760735
1,0.00814814710368713
1,0.0035961646741877
1,0.0112755786006649
1,-0.00164694579628607
1,-0.00375848909607157
1,-0.00316805656378468
1,-0.00267187292532374
1,0.00509828142821789
1,-0.00661179221545656
1,-0.0120427293392519
1,0.00120742632619416
1,0.00568188664813836
1,-0.00695648168524106
1,-0.00100598383384446
1,-0.00478128374015796
1,-0.00788539570445816
1,0.00156146947604914
1,-0.0166240204125643
1,-0.00157555642848214
1,-0.00235306807250405
1,-0.000504144389803211
1,-0.00157864958358308
1,0.00171123681745181
1,-0.000399696000386029
1,0.00207418055894474
1,0.000819538407085929
1,0.00602863705717027
1,-0.0151339083289107
1,0.0018711145191143
1,-0.00111604241343836
1,0.000977136272316178
1,0.00330766707581157
1,-0.0104949013330042
1,-0.00337256322382018
1,0.0010864085634239
1,-0.0143130784854293
1,0.00281311517270903
1,0.000787809840403497
1,-0.000590468882971133
1,-0.00758029116938512
1,-0.00825663702562451
2,-0.00577907993768652
2,-0.00295114567658554
2,-0.00462792022153735
2,-0.0116710619380077
2,0.00634873456632098
2,0.00583131797611713
2,-0.00563950960834821
2,0.000863533486456921
2,-0.00250907779748862
2,-0.00393545449333033
2,0.00562086786764363
2,-0.0091268690302968
2,-0.000489425307023339
2,-0.00048400741070509
2,0.00599109241738915
2,-0.00690787401981652
2,0.00271150919919213
2,-0.0111007802188396
2,0.00163028137467336
2,-0.0127522634963195
2,-0.000551897295129796
2,0.00708417206381758
2,-0.00338141648292852
2,0.00413302821107209
2,-0.0117352772504091
2,-0.00806813966482878
2,-0.00250563448450218
2,-0.00775716158871849
2,-0.00729324280594786
2,-0.0040817204862833
2,-0.0135094812139869
2,-0.00463900800483922
2,-0.00759733654558659
2,0.00724640255793929
2,-0.010599576557676
2,0.007422784032921
2,-0.00291837089631978
2,0.006657110604768
2,0.00606444144311051
2,-0.00927795624981324
2,0.00234565806264679
2,-0.00604284911726912
2,-0.00251767982263118
2,0.00855994829908013
2,-0.0126381572335958
2,0.000196769620136668
2,-0.00610121386125684
2,-0.00717505207285285
2,0.00230778558761813
2,0.00261889110940198
2,-0.00574384253316869
2,-0.00338941610728701
2,0.00190179172204807
2,-0.00475984276272357
2,-0.00735118860999743
2,-0.0112298897777994
2,-0.00417005247436464
2,-0.00195063864036153
2,0.00749685087551673
2,-0.0119694704189897
3,0.0141042014583945
3,0.00632705042759577
3,-0.00858857886244853
3,0.0039515372676154
3,-0.00410533797306319
3,0.00584942513766388
3,0.00710043823346496
3,0.00240255263634026
3,0.0078765486056606
3,0.0128417378291488
3,-0.00957907425860564
3,-0.00190609701288243
3,-0.00010826780150334
3,-0.0079731778241694
3,-0.00564596910650531
3,0.00128156403176642
3,-0.00102543966446926
3,-0.00457661521310608
3,-0.0106101346512636
3,-0.00306994824980696
3,0.0010719062465796
3,-0.00572436093352735
3,-0.00749607570469379
3,-0.00783791765570641
3,-0.0106425654763977
3,0.00791528432940443
3,-0.00978143280372024
3,0.00067404304475834
3,0.00523672617661456
3,-0.0120868083710472
3,0.00622786457339923
3,-0.00815597300728162
3,-0.00472064145530264
3,-0.00295512131803359
3,-0.00679184263572097
3,-0.00272351881721988
3,-0.000678858836181462
3,-0.00925455785666903
3,-0.00908481609076262
3,-0.0053422957037886
3,-0.00633937384312352
3,0.00111563111810635
3,-0.00319308803106348
3,-0.00505424531487127
3,0.00346169173523473
3,-0.00505678526436289
3,-0.00836725222567717
3,-0.00837691656003396
3,-0.00994213173786799
3,0.00385863504682978
3,0.00528655814317365
3,0.000791522780976569
3,-0.00615405570715666
3,0.00188251856404046
3,-0.00733425095677376
3,-0.0116509425764283
3,-0.010779500938952
3,-0.0027623181619371
3,0.00758911902084947
3,-0.00116149979051746
4,-0.00527246637890736
4,-0.0113334252188603
4,-0.00901377604653438
4,0.00145110182347707
4,0.00105267258671423
4,0.00159462537461271
4,-0.0113178215300043
4,-0.000660712821021055
4,-0.00231396327338492
4,0.00021470357508709
4,0.000336969053023495
4,0.00231877579547775
4,0.00542507980329295
4,-0.00993898448844751
4,-0.00202267927428087
4,-0.00765882851555943
4,0.00475103020047148
4,0.00581801496446133
4,-0.0003696740216886
4,0.000249863900080527
4,-0.0104656036322316
4,-0.00353031749060998
4,0.00184669972319777
4,-0.0109482395152251
4,0.00598937381679813
4,-0.00390654631579916
4,-0.00248155645870914
4,0.00157486594616785
4,-0.000599160276275749
4,-0.0109417028725147
4,-0.0145213799551129
4,1.88365374924615e-05
4,0.00650149878735344
4,-0.0026035470655188
4,-0.00285579636693001
4,-0.0064021252716581
4,-0.011050689034164
4,-0.00449177669361234
4,-0.00184940474961574
4,0.00260950058388213
4,-0.00704095916201671
4,-0.00367946845168869
4,-0.00422938501772781
4,-0.00617110449820757
4,-0.00279653798012684
4,-0.00265686912462115
4,0.00584097043611109
4,-0.0140074519440532
4,-0.00977636904766162
4,0.0048865635956948
4,-0.00811150157824159
4,0.00392733401774118
4,-0.00144882562259833
4,0.00240541651146486
4,0.00683213754867514
4,-0.00544205447658896
4,-0.0026809290672342
